,Year,ZIP Code,Earned Premium
22150,2019,93944,15799
22151,2019,93950,375223
22152,2019,93953,89623
22153,2019,93954,550
22154,2019,93955,509006
22155,2019,93960,59243
22156,2019,93962,5882
22157,2019,95004,27494
22158,2019,95012,42745
22159,2019,95039,12571
22161,2019,94503,149946
22162,2019,94508,43560
22163,2019,94515,83390
22164,2019,94558,727757
22165,2019,94559,424755
22166,2019,94562,10215
22167,2019,94567,5815
22168,2019,94573,3149
22169,2019,94574,155308
22170,2019,94576,2899
22171,2019,94581,128
22172,2019,94599,43826
22174,2019,95712,450
22175,2019,95728,1871
22176,2019,95924,896
22177,2019,95945,264227
22178,2019,95946,70752
22179,2019,95949,108134
22180,2019,95959,153049
22181,2019,95960,2961
22182,2019,95975,8136
22183,2019,95977,10123
22184,2019,95986,105
22185,2019,96111,1038
22186,2019,96160,107
22187,2019,96161,177674
22188,2019,96162,689
22190,2019,90620,249341
22191,2019,90621,286391
22192,2019,90622,191
22193,2019,90623,88050
22194,2019,90630,400026
22195,2019,90631,518488
22196,2019,90680,158392
22197,2019,90720,227199
22198,2019,90740,311425
22199,2019,90742,19444
22200,2019,90743,5012
22201,2019,92602,712907
22202,2019,92603,446502
22203,2019,92604,413765
22204,2019,92606,670273
22205,2019,92607,284
22206,2019,92610,140350
22207,2019,92612,1462550
22208,2019,92614,849717
22209,2019,92615,283
22210,2019,92616,93
22211,2019,92617,136692
22212,2019,92618,1892755
22213,2019,92620,1227611
22214,2019,92623,320
22215,2019,92624,83747
22216,2019,92625,336220
22217,2019,92626,1178976
22218,2019,92627,913117
22219,2019,92628,38
22220,2019,92629,504552
22221,2019,92630,722838
22222,2019,92637,293329
22223,2019,92646,537382
22224,2019,92647,1004904
22225,2019,92648,939634
22226,2019,92649,518766
22227,2019,92651,527765
22228,2019,92652,304
22229,2019,92653,340875
22230,2019,92655,48818
22231,2019,92656,1137897
22232,2019,92657,304424
22233,2019,92658,22
22234,2019,92659,63
22235,2019,92660,1278247
22236,2019,92661,83145
22237,2019,92662,78473
22238,2019,92663,555348
22239,2019,92667,37
22240,2019,92672,682212
22241,2019,92673,251133
22242,2019,92674,468
22243,2019,92675,218777
22244,2019,92676,9941
22245,2019,92677,1029037
22246,2019,92678,1979
22247,2019,92679,187902
22248,2019,92683,579484
22249,2019,92688,566231
22250,2019,92691,465781
22251,2019,92692,510219
22252,2019,92693,159
22253,2019,92694,387724
22254,2019,92697,176
22255,2019,92701,167213
22256,2019,92703,154575
22257,2019,92704,456009
22258,2019,92705,408461
22259,2019,92706,140844
22260,2019,92707,417228
22261,2019,92708,539159
22262,2019,92711,25
22263,2019,92763,0
22264,2019,92780,603963
22265,2019,92782,641314
22266,2019,92799,130
22267,2019,92801,545115
22268,2019,92802,306186
22269,2019,92803,165
22270,2019,92804,651907
22271,2019,92805,636115
22272,2019,92806,690120
22273,2019,92807,251081
22274,2019,92808,217810
22275,2019,92809,258
22276,2019,92814,27
22277,2019,92821,464258
22278,2019,92823,73588
22279,2019,92831,567255
22280,2019,92832,363472
22281,2019,92833,387362
22282,2019,92834,830
22283,2019,92835,249335
22284,2019,92836,81
22285,2019,92838,216
22286,2019,92840,273686
22287,2019,92841,198168
22288,2019,92842,49
22289,2019,92843,179695
22290,2019,92844,151872
22291,2019,92845,104656
22292,2019,92861,21432
22293,2019,92862,292
22294,2019,92865,159333
22295,2019,92866,261841
22296,2019,92867,285740
22297,2019,92868,545762
22298,2019,92869,220962
22299,2019,92870,470505
22300,2019,92886,295429
22301,2019,92887,139027
22302,2019,92812,119
22304,2019,95602,132595
22305,2019,95603,280759
22306,2019,95604,303
22307,2019,95631,23720
22308,2019,95648,406697
22309,2019,95650,84163
22310,2019,95658,35843
22311,2019,95661,521451
22312,2019,95663,17260
22313,2019,95677,364686
22314,2019,95678,746361
22315,2019,95681,6047
22316,2019,95701,4805
22317,2019,95703,9955
22318,2019,95713,69167
22319,2019,95714,2189
22320,2019,95715,1292
22321,2019,95717,1233
22322,2019,95722,28197
22323,2019,95736,2923
22324,2019,95746,110132
22325,2019,95747,631132
22326,2019,95765,517580
22327,2019,96140,13302
22328,2019,96141,5194
22329,2019,96143,23465
22330,2019,96145,32117
22331,2019,96146,11749
22332,2019,96148,9679
22334,2019,95923,471
22335,2019,95934,1998
22336,2019,95947,7524
22337,2019,95956,2198
22338,2019,95971,43398
22339,2019,95983,2883
22340,2019,96020,12731
22341,2019,96103,12978
22342,2019,96105,1210
22343,2019,96106,2340
22344,2019,96122,18262
22345,2019,96129,1141
22346,2019,96135,784
22348,2019,91752,348638
22349,2019,92201,273982
22350,2019,92202,83
22351,2019,92203,192630
22352,2019,92210,45011
22353,2019,92211,311564
22354,2019,92220,122589
22355,2019,92223,221109
22356,2019,92225,51555
22357,2019,92230,7306
22358,2019,92234,204649
22359,2019,92236,53369
22360,2019,92239,1169
22361,2019,92240,145408
22362,2019,92241,20539
22363,2019,92247,123
22364,2019,92253,302634
22365,2019,92254,8767
22366,2019,92258,1263
22367,2019,92260,397622
22368,2019,92261,34
22369,2019,92262,344421
22370,2019,92264,287254
22371,2019,92270,206810
22372,2019,92274,23706
22373,2019,92276,23612
22374,2019,92282,4475
22375,2019,92320,34863
22376,2019,92501,140920
22377,2019,92502,256
22378,2019,92503,443477
22379,2019,92504,335465
22380,2019,92505,527469
22381,2019,92506,257380
22382,2019,92507,772332
22383,2019,92508,209513
22384,2019,92509,217714
22385,2019,92518,60768
22386,2019,92521,354
22387,2019,92530,279466
22388,2019,92532,160432
22389,2019,92536,9810
22390,2019,92539,10354
22391,2019,92543,245048
22392,2019,92544,197356
22393,2019,92545,320447
22394,2019,92548,19021
22395,2019,92549,30263
22396,2019,92551,129916
22397,2019,92553,378113
22398,2019,92555,207327
22399,2019,92557,347193
22400,2019,92561,9780
22401,2019,92562,749535
22402,2019,92563,575045
22403,2019,92564,-15
22404,2019,92567,24632
22405,2019,92570,114598
22406,2019,92571,147756
22407,2019,92582,65781
22408,2019,92583,113452
22409,2019,92584,317116
22410,2019,92585,139326
22411,2019,92586,200836
22412,2019,92587,100761
22413,2019,92590,90099
22414,2019,92591,660160
22415,2019,92592,769146
22416,2019,92593,5
22417,2019,92595,232137
22418,2019,92596,166090
22419,2019,92860,95766
22420,2019,92877,189
22421,2019,92879,432442
22422,2019,92880,492777
22423,2019,92881,184357
22424,2019,92882,447316
22425,2019,92883,296917
22426,2019,92513,273
22427,2019,92519,347
22428,2019,92565,415
22430,2019,95608,775108
22431,2019,95610,726960
22432,2019,95611,312
22433,2019,95615,6473
22434,2019,95621,472088
22435,2019,95624,352559
22436,2019,95626,24438
22437,2019,95628,521823
22438,2019,95630,1043019
22439,2019,95632,164431
22440,2019,95638,9876
22441,2019,95639,2261
22442,2019,95641,13220
22443,2019,95652,24502
22444,2019,95655,18604
22445,2019,95660,157502
22446,2019,95662,346861
22447,2019,95670,688305
22448,2019,95671,245
22449,2019,95673,63771
22450,2019,95680,453
22451,2019,95683,44487
22452,2019,95690,21422
22453,2019,95693,41927
22454,2019,95742,118597
22455,2019,95757,375919
22456,2019,95758,623022
22457,2019,95763,313
22458,2019,95811,239389
22459,2019,95812,120
22460,2019,95814,295963
22461,2019,95815,224591
22462,2019,95816,506940
22463,2019,95817,192667
22464,2019,95818,301361
22465,2019,95819,269004
22466,2019,95820,289277
22467,2019,95821,372119
22468,2019,95822,316319
22469,2019,95823,481252
22470,2019,95824,98752
22471,2019,95825,674525
22472,2019,95826,622216
22473,2019,95827,197754
22474,2019,95828,315283
22475,2019,95829,142763
22476,2019,95830,3500
22477,2019,95831,772090
22478,2019,95832,42394
22479,2019,95833,608057
22480,2019,95834,502950
22481,2019,95835,559690
22482,2019,95836,316
22483,2019,95837,840
22484,2019,95838,165567
22485,2019,95841,239698
22486,2019,95842,231253
22487,2019,95843,436817
22488,2019,95852,216
22489,2019,95862,338
22490,2019,95864,279524
22491,2019,95866,46
22493,2019,95023,323471
22494,2019,95024,93
22495,2019,95043,6164
22496,2019,95045,34527
22497,2019,95075,5132
22499,2019,91701,246906
22500,2019,91708,230135
22501,2019,91709,709750
22502,2019,91710,444510
22503,2019,91729,520
22504,2019,91730,1369392
22505,2019,91737,252516
22506,2019,91739,355348
22507,2019,91761,324828
22508,2019,91762,279539
22509,2019,91763,186351
22510,2019,91764,501849
22511,2019,91784,145268
22512,2019,91785,328
22513,2019,91786,675702
22514,2019,92242,2709
22515,2019,92252,56418
22516,2019,92256,16392
22517,2019,92267,1054
22518,2019,92268,1888
22519,2019,92277,432273
22520,2019,92278,39368
22521,2019,92284,125736
22522,2019,92285,4961
22523,2019,92301,94626
22524,2019,92304,197
22525,2019,92305,3618
22526,2019,92307,177026
22527,2019,92308,187960
22528,2019,92309,2235
22529,2019,92310,548255
22530,2019,92311,192658
22531,2019,92312,104
22532,2019,92313,138832
22533,2019,92314,39245
22534,2019,92315,29078
22535,2019,92316,57664
22536,2019,92317,2423
22537,2019,92318,800
22538,2019,92321,2595
22539,2019,92322,2725
22540,2019,92324,345118
22541,2019,92325,38076
22542,2019,92326,834
22543,2019,92327,1943
22544,2019,92329,130
22545,2019,92332,130
22546,2019,92333,1992
22547,2019,92334,22
22548,2019,92335,276266
22549,2019,92336,325913
22550,2019,92337,103075
22551,2019,92338,1012
22552,2019,92339,6980
22553,2019,92340,57
22554,2019,92341,1977
22555,2019,92342,53109
22556,2019,92344,77306
22557,2019,92345,356543
22558,2019,92346,271085
22559,2019,92347,930
22560,2019,92350,546
22561,2019,92351,134
22562,2019,92352,39687
22563,2019,92354,302622
22564,2019,92356,13019
22565,2019,92358,4034
22566,2019,92359,46100
22567,2019,92360,28
22568,2019,92363,12875
22569,2019,92364,100
22570,2019,92365,6569
22571,2019,92366,19
22572,2019,92368,2127
22573,2019,92371,49616
22574,2019,92372,18119
22575,2019,92373,543878
22576,2019,92374,331425
22577,2019,92375,176
22578,2019,92376,314240
22579,2019,92377,54169
22580,2019,92378,2011
22581,2019,92382,26583
22582,2019,92385,631
22583,2019,92386,8227
22584,2019,92391,7538
22585,2019,92392,316556
22586,2019,92394,128337
22587,2019,92395,276941
22588,2019,92397,30069
22589,2019,92398,6614
22590,2019,92399,269586
22591,2019,92401,5468
22592,2019,92403,163
22593,2019,92404,227898
22594,2019,92405,101714
22595,2019,92407,297934
22596,2019,92408,56373
22597,2019,92410,130283
22598,2019,92411,56273
22599,2019,92415,106
22600,2019,93562,4559
22601,2019,93592,158
22603,2019,91901,178062
22604,2019,91902,157460
22605,2019,91905,5815
22606,2019,91906,15852
22607,2019,91910,829726
22608,2019,91911,690057
22609,2019,91912,12
22610,2019,91913,609449
22611,2019,91914,92966
22612,2019,91915,314110
22613,2019,91916,9241
22614,2019,91917,4987
22615,2019,91931,733
22616,2019,91932,374317
22617,2019,91933,190
22618,2019,91934,2019
22619,2019,91935,40892
22620,2019,91941,401331
22621,2019,91942,798793
22622,2019,91945,211170
22623,2019,91948,1373
22624,2019,91950,323046
22625,2019,91951,8
22626,2019,91962,9727
22627,2019,91963,5313
22628,2019,91977,439977
22629,2019,91978,103405
22630,2019,91980,1219
22631,2019,92003,43521
22632,2019,92004,18781
22633,2019,92007,209556
22634,2019,92008,636222
22635,2019,92009,585942
22636,2019,92010,265959
22637,2019,92011,373477
22638,2019,92013,872
22639,2019,92014,261072
22640,2019,92018,117
22641,2019,92019,386540
22642,2019,92020,564410
22643,2019,92021,571079
22644,2019,92023,886
22645,2019,92024,700253
22646,2019,92025,416984
22647,2019,92026,541819
22648,2019,92027,381316
22649,2019,92028,354319
22650,2019,92029,167818
22651,2019,92036,20515
22652,2019,92037,897906
22653,2019,92040,380865
22654,2019,92049,86
22655,2019,92051,191
22656,2019,92054,676471
22657,2019,92055,105467
22658,2019,92056,727494
22659,2019,92057,633750
22660,2019,92058,871084
22661,2019,92059,4484
22662,2019,92060,3330
22663,2019,92061,12472
22664,2019,92063,147
22665,2019,92064,379047
22666,2019,92065,227700
22667,2019,92066,841
22668,2019,92067,95634
22669,2019,92068,51
22670,2019,92069,568242
22671,2019,92070,5755
22672,2019,92071,597279
22673,2019,92074,262
22674,2019,92075,250369
22675,2019,92078,620744
22676,2019,92081,500371
22677,2019,92082,100160
22678,2019,92083,425284
22679,2019,92084,381357
22680,2019,92085,17
22681,2019,92086,4348
22682,2019,92091,44185
22683,2019,92092,20056
22684,2019,92093,6272
22685,2019,92096,532
22686,2019,92101,1754961
22687,2019,92102,431947
22688,2019,92103,1045016
22689,2019,92104,1044988
22690,2019,92105,388850
22691,2019,92106,319761
22692,2019,92107,637358
22693,2019,92108,1061821
22694,2019,92109,1360944
22695,2019,92110,675377
22696,2019,92111,504034
22697,2019,92112,316
22698,2019,92113,196168
22699,2019,92114,248390
22700,2019,92115,986030
22701,2019,92116,797725
22702,2019,92117,829731
22703,2019,92118,504026
22704,2019,92119,303718
22705,2019,92120,486530
22706,2019,92121,116269
22707,2019,92122,1891499
22708,2019,92123,762292
22709,2019,92124,804325
22710,2019,92126,1172167
22711,2019,92127,543713
22712,2019,92128,877628
22713,2019,92129,533741
22714,2019,92130,1161104
22715,2019,92131,340197
22716,2019,92132,251
22717,2019,92134,5271
22718,2019,92135,11553
22719,2019,92136,62580
22720,2019,92138,130
22721,2019,92139,301033
22722,2019,92140,5789
22723,2019,92142,373
22724,2019,92143,42
22725,2019,92145,34706
22726,2019,92147,2633
22727,2019,92150,92
22728,2019,92152,381
22729,2019,92154,738140
22730,2019,92155,5281
22731,2019,92169,4
22732,2019,92170,204
22733,2019,92173,190160
22734,2019,92176,0
22735,2019,92178,664
22736,2019,92182,1475
22737,2019,92192,163
22738,2019,91943,59
22739,2019,91908,43
22740,2019,92044,137
22741,2019,92048,209
22742,2019,92141,179
22743,2019,92144,99
22744,2019,92146,129
22745,2019,92153,77
22746,2019,92158,80
22747,2019,92174,3
22748,2019,92180,25
22749,2019,92198,66
22750,2019,92196,31
22752,2019,94102,917697
22753,2019,94103,1023967
22754,2019,94104,13462
22755,2019,94105,743175
22756,2019,94107,1263034
22757,2019,94108,427763
22758,2019,94109,2426543
22759,2019,94110,1500689
22760,2019,94111,163727
22761,2019,94112,500038
22762,2019,94114,1280304
22763,2019,94115,1501202
22764,2019,94116,475760
22765,2019,94117,1501498
22766,2019,94118,1197930
22767,2019,94119,6
22768,2019,94121,876678
22769,2019,94122,1131815
22770,2019,94123,1510176
22771,2019,94124,253937
22772,2019,94127,208489
22773,2019,94129,259903
22774,2019,94130,26777
22775,2019,94131,691523
22776,2019,94132,708390
22777,2019,94133,765048
22778,2019,94134,223145
22779,2019,94158,422267
22781,2019,95202,30148
22782,2019,95203,104418
22783,2019,95204,240148
22784,2019,95205,81969
22785,2019,95206,204308
22786,2019,95207,557397
22787,2019,95209,260626
22788,2019,95210,232960
22789,2019,95211,2386
22790,2019,95212,107123
22791,2019,95215,80760
22792,2019,95219,514112
22793,2019,95220,42803
22794,2019,95227,5772
22795,2019,95230,4374
22796,2019,95231,9630
22797,2019,95234,642
22798,2019,95236,32554
22799,2019,95237,19550
22800,2019,95240,417631
22801,2019,95242,346900
22802,2019,95253,678
22803,2019,95258,28255
22804,2019,95304,145433
22805,2019,95320,95544
22806,2019,95330,93977
22807,2019,95336,368332
22808,2019,95337,339640
22809,2019,95366,153727
22810,2019,95376,389871
22811,2019,95377,267343
22812,2019,95385,3571
22813,2019,95391,161525
22814,2019,95686,4217
22815,2019,95208,0
22816,2019,95283,56
22817,2019,95284,98
22819,2019,93401,424965
22820,2019,93402,124778
22821,2019,93405,329794
22822,2019,93407,2705
22823,2019,93410,11149
22824,2019,93420,253101
22825,2019,93421,672
22826,2019,93422,267677
22827,2019,93424,16406
22828,2019,93428,50267
22829,2019,93430,33166
22830,2019,93432,7205
22831,2019,93433,153364
22832,2019,93435,731
22833,2019,93442,143851
22834,2019,93444,122877
22835,2019,93445,47002
22836,2019,93446,316252
22837,2019,93447,140
22838,2019,93449,120440
22839,2019,93451,20911
22840,2019,93452,2375
22841,2019,93453,19509
22842,2019,93461,5590
22843,2019,93465,82858
22845,2019,94002,432020
22846,2019,94005,54033
22847,2019,94010,738580
22848,2019,94014,318862
22849,2019,94015,922095
22850,2019,94017,52
22851,2019,94018,22414
22852,2019,94019,150538
22853,2019,94020,17283
22854,2019,94021,2856
22855,2019,94025,800774
22856,2019,94027,130617
22857,2019,94028,128093
22858,2019,94030,276394
22859,2019,94037,18037
22860,2019,94038,21260
22861,2019,94044,478187
22862,2019,94060,15219
22863,2019,94061,534991
22864,2019,94062,374816
22865,2019,94063,568295
22866,2019,94065,233966
22867,2019,94066,603872
22868,2019,94070,441630
22869,2019,94074,3391
22870,2019,94080,588920
22871,2019,94128,172
22872,2019,94401,543312
22873,2019,94402,431304
22874,2019,94403,874207
22875,2019,94404,906206
22877,2019,93013,183004
22878,2019,93067,21184
22879,2019,93101,447609
22880,2019,93102,140
22881,2019,93103,244831
22882,2019,93105,439956
22883,2019,93106,6606
22884,2019,93107,1407
22885,2019,93108,319804
22886,2019,93109,156875
22887,2019,93110,191019
22888,2019,93111,188597
22889,2019,93117,544834
22890,2019,93254,2024
22891,2019,93427,45327
22892,2019,93429,635
22893,2019,93434,16968
22894,2019,93436,340926
22895,2019,93437,136598
22896,2019,93440,16110
22897,2019,93441,11641
22898,2019,93454,203505
22899,2019,93455,281973
22900,2019,93456,40
22901,2019,93458,209833
22902,2019,93460,47680
22903,2019,93463,79273
22904,2019,93464,130
22905,2019,93130,60
22906,2019,93177,218
22908,2019,94022,269659
22909,2019,94023,45
22910,2019,94024,201103
22911,2019,94035,1679
22912,2019,94040,808898
22913,2019,94041,491835
22914,2019,94043,729920
22915,2019,94085,494275
22916,2019,94086,1213329
22917,2019,94087,786435
22918,2019,94088,124
22919,2019,94089,418761
22920,2019,94301,412734
22921,2019,94302,35
22922,2019,94303,474219
22923,2019,94304,288629
22924,2019,94305,98838
22925,2019,94306,501259
22926,2019,95002,9898
22927,2019,95008,990606
22928,2019,95009,110
22929,2019,95013,837
22930,2019,95014,1032686
22931,2019,95020,400698
22932,2019,95021,16
22933,2019,95026,69
22934,2019,95030,224455
22935,2019,95032,459050
22936,2019,95035,785430
22937,2019,95037,385530
22938,2019,95038,134
22939,2019,95046,41455
22940,2019,95050,724254
22941,2019,95051,1245897
22942,2019,95053,1755
22943,2019,95054,678431
22944,2019,95070,261415
22945,2019,95101,157
22946,2019,95110,305719
22947,2019,95111,226512
22948,2019,95112,848586
22949,2019,95113,123961
22950,2019,95116,217669
