zipcode,State,CountyName,City,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
93405,CA,San Luis Obispo County,San Luis Obispo,604705.8098198726,634180.2272093933,689852.1678837099,731020.1246888055,744407.4209057754,774560.4412307771,859564.7993007315,962418.315350576,1006069.5845625835,1050625.8845125725,1077339.2347410575
95476,CA,Sonoma County,Sonoma,688588.9005147881,754977.7394430725,787964.2963519894,857989.479769179,851528.8737330558,855444.1416232405,971533.1691248085,1048800.542686541,1029652.2968390352,1022109.798172933,1006322.8906217606
94044,CA,San Mateo County,Pacifica,790181.6670801233,880409.6762333787,947891.7970967301,1077990.462837863,1093212.0026063547,1129581.0068961577,1250075.62295411,1362116.2079961745,1264395.270464849,1295035.9245156045,1311624.1132410462
95062,CA,Santa Cruz County,Santa Cruz,772086.2914287564,844893.5871762456,907922.6521975232,995255.5018677493,973619.2832292607,994885.8631255928,1205905.5131552417,1409453.0214307008,1333086.8357500646,1367567.0521230996,1340328.2976017823
91325,CA,Los Angeles County,Los Angeles,520055.83457484836,539002.4855854177,588392.0803195474,657317.6392273803,679002.2315910478,728482.3668999411,857026.9386652652,983746.7856100332,974801.0112086398,1048856.2586607665,1067994.4929596293
92231,CA,Imperial County,Calexico,187291.76782880363,206467.58410244822,219687.3727685049,231166.73236677307,246670.4506401375,262968.50508646574,290388.4617733893,316363.4738973362,331606.2598317314,356681.4498658122,372816.4799406276
95128,CA,Santa Clara County,San Jose,770839.298531134,820802.9834028165,852217.8480061278,1089022.2112660585,1102830.5005635405,1127909.7214154834,1268951.8862217693,1441903.1430871536,1368102.2535145874,1501846.9818420059,1558721.007293031
95340,CA,Merced County,Merced,202811.25952887876,215326.93504827682,236792.87819345563,259630.78355681137,277405.1653289882,291626.78892608517,346138.40481493337,405079.5353717615,391030.3740401244,406772.51296052587,411840.0248762128
93060,CA,Ventura County,Santa Paula,393975.4233126347,424275.5289224886,454206.1801524545,485457.93002097873,498880.32594581397,526154.3522280483,599136.1783111175,668320.5195358497,667323.8424869358,715799.9223262089,727752.4263849341
95842,CA,Sacramento County,Sacramento,204231.50589529992,232027.51339014378,259634.53141021487,288127.38864350616,301664.71896379953,325646.906128826,390732.05731869716,443146.6087017266,421575.5358027629,438905.5857141681,440757.93292264617
92543,CA,Riverside County,Hemet,154912.097133234,170553.28842460143,192180.59751719868,225390.65929746465,237650.11651024575,252765.50673921648,303949.22589757544,365226.0055496362,368709.9274492401,388704.58469524054,390559.31135393813
93710,CA,Fresno County,Fresno,193422.03695842228,208378.16460286058,225527.3328779439,249251.69098367039,262033.03743115184,279385.2594587237,325084.89108444063,372120.53303314955,374170.6066243043,391772.5499229273,399005.91021974664
90266,CA,Los Angeles County,Manhattan Beach,1741573.2920754645,1765578.6886282905,1948858.723199021,2279529.6053646095,2371109.8793464517,2400569.795053121,2716244.184750239,3137676.7523470544,3104314.848725572,3133482.3989271135,3144252.5035475898
90621,CA,Orange County,Buena Park,484560.9005693821,509044.38532949804,556009.102093685,600751.3484448657,600171.5063333525,625345.8289256658,709634.820397702,811783.6958766537,820511.5713589649,885537.9582295772,902778.9883474932
90049,CA,Los Angeles County,Los Angeles,1506516.9085766335,1482066.4400346803,1702901.1960570225,2109568.115427467,2233198.889499054,2303651.779153625,2584791.607983013,2924069.7177311494,2924675.765107268,3015324.27599215,2996018.023040365
91752,CA,Riverside County,Jurupa Valley,428329.3053639233,448809.82254163135,478808.83010867354,524059.21823262266,540399.1287722035,569025.0733686904,667427.6256661953,775722.743675307,776093.3392917407,824418.1935521368,841333.3726604669
91601,CA,Los Angeles County,Los Angeles,497598.71413180634,515493.7683384049,565853.1996258604,657131.7319105606,688046.0560762653,731971.9538936847,837353.5039713759,937358.2004222855,928256.4810041139,953869.8072331873,955393.1243886492
91326,CA,Los Angeles County,Los Angeles,670307.9536338911,689331.2805467702,737319.8972563185,804349.8195636608,824066.3144516334,873308.9107911346,1026855.9087080183,1203796.4004588167,1184832.1244237635,1262872.681595743,1280849.6471566467
92139,CA,San Diego County,San Diego,346904.13193381,379438.6244316129,411161.42426883196,440892.88054213865,460532.6290285066,497970.68387599103,586457.986363879,674313.9340200414,687723.6805851988,752185.4632055885,753548.067254968
92551,CA,Riverside County,Moreno Valley,249300.19657181375,270899.25860893686,290445.3382172056,320995.5883159222,337337.90866018744,359480.8153634214,428747.8604612637,512639.3889287615,512386.26416687254,541022.9455607379,545002.4756128137
91780,CA,Los Angeles County,Temple City,693244.2875330119,692932.0676555285,743519.7327724212,814468.0394459689,817514.2666339051,845889.8193278346,939521.8100679723,1047753.370931256,1041846.2104914772,1098936.5296990403,1115974.170318628
95660,CA,Sacramento County,Sacramento,175604.51191786132,202249.30980787065,230332.8311621011,259248.2565816726,272148.78896007437,295288.7974470718,355767.6167577146,403156.9125682637,383128.5653136636,400811.3311421045,401479.03547976265
95341,CA,Merced County,Merced,151351.01481216986,164817.24904465058,184875.33897690126,210709.40249150418,233202.20041251098,249250.92188714942,298670.76209335105,354802.52299231366,347618.7653136635,365215.2719299285,368835.72575900157
94523,CA,Contra Costa County,Pleasant Hill,622183.1750728665,665858.5711907214,710114.1189792771,760688.0541038513,765739.2104151257,801051.9767097036,939918.2389246835,1047057.854456691,996944.4522716996,1029798.9225636647,1043431.1371121103
92660,CA,Orange County,Newport Beach,1421370.2539183658,1430932.799590068,1565463.4332656877,1730624.0990048794,1702788.0895277055,1781799.7128587225,2079293.9073169762,2542122.736928358,2651911.9990478694,2942954.0910335374,3068832.0767206876
92311,CA,San Bernardino County,Barstow,97900.96297087084,107247.13726392666,123059.77058542898,147784.03699708972,154704.29224425173,164668.32053612766,204785.04323951073,250604.33239189908,252812.56723229922,263809.568070597,271781.94358760084
94404,CA,San Mateo County,Foster City,1145825.627844643,1259037.145602585,1317066.066239502,1503272.5596327663,1467233.7125169768,1489632.5295839019,1628019.0911298476,1805969.8442471698,1700736.8305843472,1769512.4275234414,1798611.8832140828
90062,CA,Los Angeles County,Los Angeles,320196.56764193944,346368.72132502106,399827.1561729556,490818.7590596069,547318.4196457838,586521.7500810226,662481.953290471,734183.1075241672,720183.5843704295,732153.9053916921,741621.7670938233
92301,CA,San Bernardino County,Adelanto,156578.0136440563,168646.5595125201,191877.8130035859,222515.00040700022,237541.50192550998,253440.9946617257,310826.3559244773,377504.81373867026,378510.934800842,400515.5107791913,404545.2975812017
94063,CA,San Mateo County,Redwood City,775481.575942983,890304.9608567036,963814.5737638917,1162978.00871352,1191736.5024085988,1209089.3830210564,1278832.5358896924,1389311.2555935613,1282024.7535540482,1320173.587036689,1353088.7209617384
90260,CA,Los Angeles County,Lawndale,434524.433704464,453764.7380378698,501541.20800383313,574838.2704737398,611504.1737124426,647021.4916166946,732700.8092887485,811851.315318239,814123.7200475693,853501.7786344565,853324.0192668056
91340,CA,Los Angeles County,San Fernando,342899.8330434476,363854.42520760355,405461.0772939967,464007.3466906179,492092.46057661745,529726.6759865574,613650.040505397,692024.9819947267,694863.8588354279,740581.9672234609,758194.6672299334
96002,CA,Shasta County,Redding,222733.20099014966,233275.74727635004,248566.7470095137,264941.13682524435,280974.0417136002,297173.80438041367,346252.8448959918,384619.43886542105,375673.0105901959,380573.7337598803,383537.08177008625
91722,CA,Los Angeles County,Covina,402117.6803615486,419267.9040906652,460052.99271952844,512435.58632624685,527219.8655094182,556590.0000241298,643850.8560697989,728510.483021398,719110.1254163507,765740.8912929829,777666.4950131935
94401,CA,San Mateo County,San Mateo,763639.1717644273,851722.5709432286,924467.7647263728,1084465.0315554643,1096163.216112147,1122835.0713555838,1197312.6703396842,1284433.8598644673,1189868.482475491,1223222.482426978,1252035.4927443569
94114,CA,San Francisco County,San Francisco,1796119.3211774707,1841504.625032384,1805870.4342872922,1920438.083050917,1909118.7870914564,1950793.2949248208,1953804.7431983922,2003233.0035814482,1741235.5494784147,1697814.1000513108,1728395.9293538036
92123,CA,San Diego County,San Diego,477111.4790757497,511991.0869256737,552481.809466024,599739.3072237362,607966.2168915932,647993.1101230771,771131.7399440557,903234.2332362254,922237.8111410573,1006223.2812528033,1006704.6661291332
92706,CA,Orange County,Santa Ana,524016.733065264,544585.9585715113,597098.1117344907,654840.1899454531,657334.8256803869,702138.3292337359,794610.6289526671,905706.0601655272,917713.2581701843,996331.5830557923,1028434.5729125667
95356,CA,Stanislaus County,Modesto,285220.360573182,310605.13086998236,333460.6550166088,359247.7273865643,375850.6774693239,396661.4936335406,468217.10203844606,526491.787651604,509687.58691655425,531134.8861339424,538994.1088164371
91006,CA,Los Angeles County,Arcadia,962831.655964974,919947.0449800832,974858.2747101419,1052141.1362760337,1032149.1136240895,1046665.5478963512,1144689.004649417,1265628.481704783,1276982.3728378895,1368518.388303341,1411636.4899124557
91915,CA,San Diego County,Chula Vista,464918.0017813114,499649.2979917556,526537.0466220289,551334.6566222793,561956.8376147492,595682.7480018915,707137.4964464201,827087.5602654568,824853.9439475938,885874.4746911958,891657.9227543611
94545,CA,Alameda County,Hayward,521229.91862014023,584463.3512475748,638027.4279442178,726668.0681042671,726661.9206072479,748769.4133606096,881398.5790485637,990940.4402316074,930127.3134042132,990354.2634423967,981671.9772925704
90222,CA,Los Angeles County,Compton,266171.92961183604,290910.7371552018,335066.71445425844,389814.8888975731,420118.6866889353,452881.30485981615,514574.7011315551,580597.5428747823,587453.2456668551,618186.5822375327,628745.6965209348
96001,CA,Shasta County,Redding,228871.6062662385,237683.40365489628,252344.19424507543,267993.85389229236,284629.05464470916,299491.1309950322,348178.3181017513,387672.84951181366,381686.07568649325,386637.0256522124,392091.3027912348
91754,CA,Los Angeles County,Monterey Park,530915.6108635649,538413.1827602381,585576.8699760645,650331.7315081594,674076.6201486756,701214.2039304845,780454.0895245862,874099.5562690371,875926.4040194625,931431.020580731,950089.4726657196
91768,CA,Los Angeles County,Pomona,336876.6382520533,353117.2279570698,389084.60860807524,435442.0825438154,455818.71662006405,483822.94111278135,563143.8382401904,640880.7452723997,637493.3433927778,680123.0871707812,692588.5029172181
91941,CA,San Diego County,La Mesa,528333.3836698701,558172.4891507789,594364.5764943861,623258.383207566,626323.0262735215,673188.479511208,810826.3431919282,934364.8498563422,944086.5808884936,1033575.7335251452,1046621.956628433
90230,CA,Los Angeles County,Culver City,587682.9881973414,621232.5330876732,700237.9785380182,844190.1656213779,898814.6606994723,941537.6648407523,1033863.0026447751,1143355.8183877335,1116097.648938862,1145779.6835155196,1148182.2682670178
92595,CA,Riverside County,Wildomar,337297.3432510342,361251.7100925099,386497.3664211268,415189.7026108711,425136.713588598,448881.13836259005,547818.0014072839,640479.7930442003,631422.5242188681,661242.6034608948,668044.887954406
95482,CA,Mendocino County,Ukiah,381913.8181148462,414975.7593700471,451107.91534689587,482079.7349990634,509290.3611695855,522081.07017323124,582841.8968419629,593975.4083693199,546119.2110124064,516354.51203412184,501680.52126943984
93703,CA,Fresno County,Fresno,127568.22446632554,139520.657413834,153000.2874075125,172003.84678762066,188743.97063488592,204122.72361774583,241877.92987114345,279812.90854603075,282461.66565355944,300219.4598394643,302427.5157021914
95632,CA,Sacramento County,Galt,297927.8552908106,328237.7948760512,360683.2267314876,393347.8621239884,407820.5804399934,433197.23585897015,510135.16025423934,571103.6181091386,537158.2241218155,550782.6106954507,553283.6065088307
90008,CA,Los Angeles County,Los Angeles,504963.3179338049,537169.6023916536,609190.7254826389,741284.0581686035,820256.1224370071,891495.8913269881,1028827.9079239418,1160102.7196148413,1109355.0667931305,1134987.8829518938,1153075.303236945
91773,CA,Los Angeles County,San Dimas,510878.34722391685,527885.2071793143,568079.729506511,620575.6515379507,631676.628624242,658559.7853267806,755966.2648766258,864428.8507433214,857887.9589194823,911975.8906685045,933834.103931149
93955,CA,Monterey County,Seaside,428442.1968168149,468847.9358596063,508024.15265593486,544341.9096129457,568556.6243095265,606645.6659792714,696576.9074738513,785372.3799609024,783692.3638766342,822911.3298477415,827279.9690978567
95361,CA,Stanislaus County,Oakdale,309808.11303432606,332541.9488939709,355329.4865797738,380950.80581973685,397140.97783396783,419468.3890907239,494455.8551395568,552579.8727889856,535018.321836413,553534.030309596,562635.0063550957
90504,CA,Los Angeles County,Torrance,529853.781066455,549301.5205758502,606416.7188259176,678820.5433104608,707904.1665812043,744189.8386081461,841924.6702497205,939594.4212909375,940453.0692579461,1000204.2544703622,1009534.5452184031
95126,CA,Santa Clara County,San Jose,741989.5739956168,805265.1206033243,833921.7440406304,1041105.311470529,1065330.5629673433,1066135.0735653327,1164319.717107544,1281887.562098285,1220796.5929828014,1296527.7270871361,1307804.9512729836
95348,CA,Merced County,Merced,213681.1231888147,225366.14259093374,245753.52743682874,271018.19813831366,288827.70377372875,299499.51772692776,354540.4375195534,420159.47749315266,407201.007039437,423695.41123454686,426634.33915062767
92373,CA,San Bernardino County,Redlands,408642.17079262185,417609.2637974797,462275.41859421314,511335.13723171485,510673.57051318156,531091.586521192,612482.6696033364,687800.4261226535,686595.3509759918,713061.1425150892,730673.0308619608
91107,CA,Los Angeles County,Pasadena,745171.7430420001,751063.5765989483,815975.4917749957,914114.4776824741,932157.5669064396,971424.6583798093,1093667.1364156825,1240167.8719616889,1234706.8070424178,1317993.8824293585,1354217.5838764624
