ZIP Code,new_policies,renewed_policies,nonrenewed_policies,total_units_x,median_home_value,Avg_Median_Income_2018_2021,earned_premium,earned_exposure,expiring_policies,Climate_Disasters_Avf_10yr,New_and_Renewed_to_Nonrenewed_Ratio,New_and_Renewed_to_Total_Units_Ratio,Housing_Affordability_Ratio,Relative_Housing_Cost_Index,Premium_to_Exposure_Ratio,Nonrenewal_Rate,Renewal_Resilience,market_units,fair_plan_units,total_units_y,pct_market,pct_fair_plan,exposure_22
92399,8772,53953,8629,15181,368400.0,70921.75,63023000,69611,62582,1.7142857142857142,7.269092594738672,4.1318094987155,5.194457271570428,32983.17084973101,905.3597850914368,0.1378830973762423,0.8621169026237576,14296,885,15181,0.9417034450958436,0.0582965549041565,757802773
92401,110,639,123,219,264300.0,29657.25,541746,1177,762,0.0,6.0894308943089435,3.4200913242009134,8.911817515110133,25666.51886867644,460.2769753610875,0.1614173228346456,0.8385826771653543,205,14,219,0.9360730593607306,0.0639269406392694,3328947
92404,6676,38377,6527,10932,289900.0,49106.0,35647158,51967,44904,0.0,6.902558602727133,4.121203805342115,5.903555573656987,26838.277330816087,685.9575884696058,0.1453545341172278,0.8546454658827721,10593,339,10932,0.9689901207464324,0.0310098792535675,132301967
92405,3810,21088,3785,6088,277800.0,42203.0,18384704,28316,24873,0.0,6.578071334214003,4.089684625492772,6.582470440490012,26083.903101819476,649.2691058059048,0.1521730390383146,0.8478269609616854,5845,243,6088,0.9600854139290408,0.0399145860709592,76936171
92407,8387,46143,7796,13355,367300.0,70119.0,47945798,63147,53939,0.0,6.994612621857363,4.083114938225384,5.238237852793109,32918.235909066876,759.2727762205648,0.1445336398524259,0.8554663601475742,12823,532,13355,0.9601647323099962,0.0398352676900037,265855791
92408,1243,7000,1409,2103,304900.0,48986.75,5620801,10064,8409,0.0,5.850248403122782,3.9196386115073705,6.224132035703532,28233.2980004701,558.5056637519873,0.1675585682007373,0.8324414317992627,2031,72,2103,0.9657631954350928,0.0342368045649072,17857763
92410,4193,22285,3892,6973,207500.0,38057.75,16977225,31085,26177,0.0,6.803186022610483,3.797217840240929,5.452240345264762,19674.102014131066,546.1548978607045,0.1486801390533674,0.8513198609466326,6649,324,6973,0.953535063817582,0.0464649361824179,83904000
92411,2661,14386,2513,4314,238400.0,44733.25,10673383,18820,16899,0.0,6.783525666534023,3.951553082985628,5.3293690934595634,22262.74599816235,567.1298087141339,0.1487070240842653,0.8512929759157346,4106,208,4314,0.951784886416319,0.048215113583681,63359535
92501,2515,15599,2372,4409,358700.0,65263.25,14821458,21999,17971,1.8333333333333333,7.636593591905565,4.108414606486732,5.496201920682773,32355.586740938696,673.7332606027546,0.1319904290245395,0.8680095709754605,4385,24,4409,0.9945565887956452,0.0054434112043547,11884509
92503,11410,67872,10834,19212,426000.0,73532.5,70980397,91005,78706,1.8333333333333333,7.317888129961233,4.126691651051426,5.793356679019481,38017.10367675356,779.961507609472,0.1376515132264376,0.8623484867735624,19009,203,19212,0.989433687278784,0.0105663127212159,138370616
92504,6686,43480,6492,11957,391600.0,67241.0,46155186,59127,49972,1.8333333333333333,7.72735674676525,4.195533996821945,5.823827724156392,35228.377575907994,780.61098990309,0.1299127511406387,0.8700872488593613,11879,78,11957,0.9934766245713808,0.0065233754286192,51148791
92505,4931,32256,4814,8994,408100.0,69804.75,31550975,51845,37070,1.8333333333333333,7.724761113419194,4.134645319101623,5.846307020654039,36589.55135007285,608.5635066062301,0.1298624224440248,0.8701375775559752,8944,50,8994,0.9944407382699576,0.0055592617300422,22750383
92506,7012,50906,7015,13607,503700.0,99520.5,66138283,63603,57921,1.8333333333333333,8.256307911617961,4.256485632395091,5.061268783818409,43769.09927443105,1039.8610600128925,0.1211132404481966,0.8788867595518033,13554,53,13607,0.9961049459836848,0.0038950540163151,52964488
92507,5518,30125,4713,9509,396100.0,54067.75,31196979,62841,34838,1.8333333333333333,7.562698917886697,3.7483436744137135,7.325993776326923,36346.14133678387,496.4430706067695,0.1352833113267122,0.8647166886732878,9430,79,9509,0.9916920811862446,0.0083079188137553,38069401
92508,5540,33131,5497,9155,536600.0,118114.75,44954661,42394,38628,1.8333333333333333,7.034928142623249,4.22403058438012,4.543039713498949,45944.09419932529,1060.4014954946454,0.1423060992026509,0.8576939007973491,9129,26,9155,0.9971600218459858,0.0028399781540141,16630788
92509,9196,56208,8679,16183,391900.0,73189.25,53818538,70465,64887,1.8333333333333333,7.535891231708722,4.041525057158747,5.354611503738595,34988.56027697892,763.7626906975094,0.1337556058994868,0.8662443941005132,15948,235,16183,0.9854785886424026,0.0145214113575974,111364665
92532,5632,23203,5712,6825,413400.0,89964.25,30590632,31962,28915,0.0,5.048144257703081,4.224908424908425,4.595158632456782,36240.37208448348,957.0937988861772,0.1975445270620785,0.8024554729379215,6597,228,6825,0.9665934065934066,0.0334065934065934,172133461
92536,635,3759,703,1149,374100.0,56689.5,6215039,4943,4462,1.8333333333333333,6.250355618776672,3.824194952132289,6.599105654486281,34178.915726870066,1257.3414930204328,0.1575526669654863,0.8424473330345137,902,247,1149,0.7850304612706701,0.2149695387293298,142117650
92539,540,3649,724,1122,242300.0,46804.25,6193194,5150,4373,1.8333333333333333,5.785911602209945,3.733511586452763,5.176880304673187,22531.718390101774,1202.5619417475727,0.1655613994969128,0.8344386005030872,765,357,1122,0.6818181818181818,0.3181818181818182,151270089
92543,6372,27896,5879,8531,169000.0,36757.0,22514959,40116,33775,1.8333333333333333,5.828882463003913,4.016879615519868,4.59776369126969,16076.736125755086,561.2463605543923,0.1740636565507032,0.8259363434492968,8438,93,8531,0.989098581643418,0.0109014183565818,32824574
92544,8589,42759,8479,12528,271700.0,53575.75,45092267,55684,51238,1.8333333333333333,6.055902818728623,4.0986590038314175,5.071324246510781,24952.12576207176,809.7885748150277,0.1654826495960029,0.834517350403997,12098,430,12528,0.965676883780332,0.0343231162196679,274701421
92545,10062,47197,9729,13649,252000.0,47831.0,42339899,62975,56926,1.8333333333333333,5.885394182341454,4.195105868561799,5.2685496853505045,23386.539347762176,672.3286859865026,0.1709060886062607,0.8290939113937392,13524,125,13649,0.9908418199135468,0.0091581800864532,72882225
92548,1130,5378,1110,1606,192700.0,50817.0,5343946,6912,6488,1.8333333333333333,5.863063063063063,4.052303860523039,3.7920380974870618,17783.337485835626,773.1403356481482,0.1710850801479654,0.8289149198520345,1499,107,1606,0.9333748443337484,0.0666251556662515,43125854
92549,1969,9664,2138,3577,400300.0,74992.0,19103387,16695,11802,1.8333333333333333,5.441066417212348,3.2521666200726864,5.33790270962236,35661.03558284371,1144.2579814315663,0.1811557363158786,0.8188442636841213,1291,2286,3577,0.360916969527537,0.639083030472463,1388331554
92551,4339,24114,4148,6997,332400.0,70135.5,22493975,31715,28262,0.0,6.859450337512054,4.066457053022724,4.739397309493766,29789.792778956675,709.2535078038783,0.1467695138348312,0.8532304861651688,6938,59,6997,0.991567814777762,0.0084321852222381,25783272
92553,7682,48005,7679,13678,321800.0,54114.25,39660761,65313,55684,0.0,7.251855710378956,4.071282351220939,5.94667763112304,29526.043243471115,607.2414526970128,0.1379031678758709,0.862096832124129,13556,122,13678,0.9910805673344056,0.0089194326655943,50043648
92555,6928,36458,6405,10429,403300.0,90487.75,42212757,47334,42863,0.0,6.773770491803279,4.160130405599769,4.4569568809037685,35336.9901463903,891.8062492077577,0.1494295779576791,0.8505704220423209,10308,121,10429,0.988397737079298,0.0116022629207018,79452503
92557,8301,45037,7881,12798,362200.0,74975.5,46123452,61245,52918,0.0,6.767922852429895,4.167682450382872,4.830911431067482,32267.500113194877,753.0974283614989,0.1489285309346536,0.8510714690653464,12637,161,12798,0.9874199093608376,0.0125800906391623,109167111
92561,535,2600,614,770,369100.0,66663.25,4658221,3241,3214,0.0,5.105863192182411,4.071428571428571,5.536783760167709,33230.07161189507,1437.278926257328,0.1910392034847542,0.8089607965152458,575,195,770,0.7467532467532467,0.2532467532467532,172216552
92562,11701,58508,11671,17002,478500.0,94479.5,97395068,91596,70179,1.8333333333333333,6.01567989032645,4.1294553581931535,5.064590731322668,41768.0018667796,1063.311367308616,0.166303310107012,0.833696689892988,16281,721,17002,0.9575932243265498,0.0424067756734501,1036825596
92563,14156,65262,13056,19200,459800.0,97386.25,83218449,92919,78318,1.8333333333333333,6.082873774509804,4.136354166666667,4.721405742597133,40029.80798414697,895.6020727730604,0.1667049720370796,0.8332950279629204,19104,96,19200,0.995,0.005,79899456
92567,1560,7836,1511,2326,379400.0,75845.5,9437122,9822,9347,1.8333333333333333,6.218398411647915,4.039552880481513,5.002274360377346,33765.10166246173,960.8147016900834,0.1616561463571199,0.8383438536428801,2218,108,2326,0.9535683576956148,0.0464316423043852,54481884
92570,7056,34229,6711,10492,326200.0,61045.75,38398172,44524,40940,1.8333333333333333,6.151840262255997,3.9349027830728174,5.343533333606352,29602.394480103547,862.4151468870722,0.1639228138739619,0.8360771861260381,9802,690,10492,0.9342356080823484,0.0657643919176515,346388677
92571,7722,40419,7650,11663,336100.0,67208.25,37681578,49714,48069,1.8333333333333333,6.292941176470588,4.127668695875847,5.0008741486350266,30236.916849830803,757.9671319950114,0.1591462272982587,0.8408537727017412,11508,155,11663,0.986710108891366,0.0132898911086341,68582481
92582,4091,17234,3341,5340,339000.0,73183.25,17258548,21482,20575,0.0,6.382819515115235,3.993445692883895,4.632207506499096,30265.90648186795,803.3957732054744,0.1623815309842041,0.8376184690157958,5283,57,5340,0.9893258426966292,0.0106741573033707,40989327
92583,5113,25618,4893,7449,251700.0,46344.5,21563695,32922,30511,0.0,6.280604945840997,4.125520204054236,5.431065174939852,23427.338885642148,654.9934694125509,0.1603683917275736,0.8396316082724263,7373,76,7449,0.9897972882266076,0.0102027117733924,29494946
92584,13650,54970,10973,17818,422000.0,96239.75,63344299,71705,65943,1.8333333333333333,6.253531395242869,3.851161746548434,4.384882545933463,36776.888313202384,883.4014224949445,0.1664012859590858,0.8335987140409141,17653,165,17818,0.9907397014255248,0.0092602985744752,88156184
92585,5519,23824,4529,7699,371400.0,79605.25,24834404,30813,28353,0.0,6.478913667476264,3.8112741914534354,4.665521432317592,32911.423988255025,805.9716353487164,0.159736183119952,0.8402638168800479,7658,41,7699,0.9946746330692298,0.0053253669307702,23346757
92586,6788,31422,6398,8952,276200.0,43909.25,26419999,42478,37820,0.0,5.972178805876837,4.268319928507596,6.290246360391034,25837.520410660545,621.9689957154292,0.169169751454257,0.8308302485457429,8934,18,8952,0.9979892761394102,0.0020107238605898,9907787
92587,4798,20439,4609,6028,442700.0,86967.5,27073630,26695,25048,0.0,5.475591234541115,4.186629064366291,5.090407336073821,38924.53363642491,1014.1835549728412,0.1840067071223251,0.8159932928776749,5923,105,6028,0.9825812873258128,0.0174187126741871,50632785
92590,483,2531,538,781,1071800.0,67079.25,8727231,5968,3069,1.8333333333333333,5.602230483271375,3.859154929577465,15.978115438082568,96440.13671552888,1462.337634048257,0.1753014011078527,0.8246985988921472,537,244,781,0.6875800256081946,0.3124199743918053,388156561
92591,6936,37337,6665,10751,501600.0,88885.5,46875566,59571,44002,1.8333333333333333,6.642610652663166,4.118035531578458,5.643215147577501,44018.903788542,786.8856658441188,0.1514703877096495,0.8485296122903504,10722,29,10751,0.9973025765045112,0.0026974234954887,31129902
92592,14465,79554,14607,22219,522400.0,107412.0,113663408,110314,94161,1.8333333333333333,6.436571506811802,4.231468562941626,4.863516180687446,45095.02210015317,1030.3624925213485,0.1551279192022174,0.8448720807977825,21813,406,22219,0.9817273504658176,0.0182726495341824,496343381
92595,6507,30961,6192,9003,417300.0,79121.5,40302402,42335,37153,1.8333333333333333,6.051033591731266,4.161723869821171,5.274166945773273,36998.81394441742,951.9877642612496,0.1666621807121901,0.8333378192878099,8713,290,9003,0.9677885149394646,0.0322114850605353,159576937
92596,7079,28031,5670,9390,475400.0,103331.25,35954912,37102,33701,1.8333333333333333,6.192239858906525,3.7390841320553783,4.600737918103188,41175.51994917118,969.0828526764057,0.1682442657487908,0.8317557342512092,9332,58,9390,0.9938232161874334,0.0061767838125665,35522978
92602,4215,18090,3032,5778,933600.0,107773.0,29090683,44194,21122,0.0,7.356530343007916,3.8603322949117342,8.662652055709685,80567.61547359599,658.2496040186451,0.1435470125935044,0.8564529874064956,5755,23,5778,0.9960193838698512,0.0039806161301488,24707263
92603,2398,15924,2313,4135,1303200.0,155873.5,38842800,33314,18237,0.0,7.921314310419369,4.430955259975816,8.36062576384055,108992.37199567028,1165.9602569490305,0.1268300707353183,0.8731699292646817,4115,20,4135,0.9951632406287788,0.0048367593712212,42284308
92604,1979,18321,1929,4663,818400.0,109761.75,25015050,41172,20250,0.0,10.523587350959046,4.353420544713703,7.456149341642239,70514.84130939399,607.5743223549986,0.0952592592592592,0.9047407407407408,4660,3,4663,0.999356637357924,0.0006433626420759,4076873
92606,1443,12248,1456,3196,853800.0,109213.25,17333232,35616,13704,0.0,9.40315934065934,4.283792240300375,7.817732738472667,73596.7378272731,486.6698113207547,0.1062463514302393,0.8937536485697607,3195,1,3196,0.9996871088861076,0.0003128911138923,3392853
92610,1981,10268,1735,3037,807300.0,139461.25,17324492,18817,12003,0.0,7.059942363112392,4.033256503128087,5.788704747734585,68152.22094915928,920.6829994154224,0.1445471965341997,0.8554528034658002,2996,41,3037,0.986499835363846,0.0135001646361541,47803972
92612,996,6597,989,1575,789000.0,78657.0,21525068,60467,7586,0.0,7.6774519716885745,4.820952380952381,10.03089362675922,69991.1616464805,355.9804190715597,0.1303717374110203,0.8696282625889797,1574,1,1575,0.9993650793650792,0.0006349206349206,1171100
92614,1368,12229,1368,3106,789500.0,103599.0,21278961,47501,13597,0.0,9.939327485380115,4.37765614938828,7.620729929825577,68365.14163974742,447.9686953958864,0.1006104287710524,0.8993895712289476,3102,4,3106,0.9987121699935608,0.0012878300064391,2666705
92617,462,3604,351,993,585600.0,44021.75,5317046,8327,3955,0.0,11.584045584045583,4.094662638469285,13.302515233946856,54767.672187160824,638.5308034105921,0.088748419721871,0.9112515802781288,993,0,993,1.0,0.0,10000
92618,9436,27339,5920,9806,960800.0,109765.5,45772283,94140,33259,0.0,6.211993243243243,3.7502549459514585,8.753205697600794,82784.04215017607,486.21503080518374,0.1779969331609489,0.8220030668390511,9789,17,9806,0.9982663675300836,0.0017336324699163,22533535
92620,8101,44772,7127,12182,982000.0,118620.0,59762577,94362,51899,0.0,7.418689490669286,4.340256115580364,8.278536503119204,84048.85854526845,633.333089591149,0.1373244185822462,0.8626755814177537,12171,11,12182,0.9990970284025612,0.0009029715974388,15968448
92624,1145,8166,1172,2259,913400.0,105764.5,13477462,12129,9338,0.0,7.944539249146757,4.1217352810978305,8.636168090427317,78952.57606728445,1111.1766839805423,0.1255086742343114,0.8744913257656886,2255,4,2259,0.9982293050022134,0.0017706949977866,1421714
92625,2359,16946,2334,4430,2000001.0,156444.75,44006226,27422,19280,0.0,8.271208226221079,4.357787810383747,12.78407233224509,167217.75771295495,1604.7781343446868,0.121058091286307,0.8789419087136929,4423,7,4430,0.9984198645598196,0.0015801354401805,8489476
92626,3839,33117,3729,8821,842500.0,91826.75,43509117,73200,36846,0.0,9.910431751139717,4.1895476703321615,9.174886402927251,73724.63645192178,594.3868442622951,0.1012050154697932,0.8987949845302068,8817,4,8821,0.9995465366738464,0.0004534633261534,3065283
92627,4478,35400,4137,9762,842100.0,82996.0,40847194,73371,39537,0.0,9.639352187575538,4.085023560745749,10.146272109499254,74347.45545033606,556.7212386365185,0.1046361635935958,0.8953638364064042,9748,14,9762,0.9985658676500716,0.0014341323499282,4121288
92629,3568,26707,3435,7237,981600.0,104062.5,56612168,52206,30142,0.0,8.8136826783115,4.183363272074064,9.432792792792792,84966.8051650666,1084.39964755009,0.1139605865569637,0.8860394134430363,7229,8,7237,0.9988945695730276,0.0011054304269725,18360769
92630,7772,51608,6944,14114,694800.0,99658.5,74371514,93766,58552,0.0,8.551267281105991,4.207170185631288,6.971808726802029,60367.49824658488,793.1607832263294,0.1185954365350457,0.8814045634649542,14090,24,14114,0.9982995607198526,0.0017004392801473,19878061
92637,414,2808,400,545,327000.0,46401.5,19282275,45311,3208,0.0,8.055,5.911926605504587,7.047185974591339,30432.51283246246,425.55394937211713,0.1246882793017456,0.8753117206982544,545,0,545,1.0,0.0,314218
92646,5922,57397,5609,14934,814900.0,102799.0,72941240,91512,63006,0.0,11.288821536815831,4.23992232489621,7.927119913617837,70612.00275407523,797.0674884168196,0.0890232676253055,0.9109767323746945,14923,11,14934,0.9992634257399224,0.0007365742600776,10466746
92647,4561,43008,4355,11465,793300.0,89130.5,44486823,79273,47363,0.0,10.92284730195178,4.1490623637156565,8.90043251187865,69600.80384096674,561.1850567027866,0.0919494119882608,0.9080505880117392,11451,14,11465,0.9987788922808548,0.0012211077191452,5871478
92648,4193,33711,3977,9003,985800.0,98124.75,58912770,76820,37688,0.0,9.530802112144832,4.21015217149839,10.04639502266248,85766.52486360344,766.8936474876334,0.1055243048185098,0.8944756951814902,8997,6,9003,0.9993335554815062,0.0006664445184938,8208681
