,ZIP Code,new_policies,renewed_policies,company_nonrenewed,owner_nonrenewed,nonrenewed_policies,expiring_policies,pct_nonrenewed_policies,pct_nonrenewed_owner,pct_nonrenewed_company,ratio_new_to_nonrenewed
1145,94974,3,24,5,3,8,32,0.25,0.09375,0.15625,0.375
1146,94999,3,66,4,0,4,70,0.05714285714285714,0.0,0.05714285714285714,0.75
1147,95002,212,1475,143,48,191,1666,0.11464585834333733,0.028811524609843937,0.0858343337334934,1.1099476439790577
1148,95003,3948,32902,2826,1111,3937,36839,0.10687043622248162,0.030158256195879366,0.07671218002660224,1.0027940055880111
1149,95004,484,4315,350,153,503,4818,0.10440016604400167,0.031755915317559155,0.07264425072644251,0.9622266401590457
1150,95005,934,8199,635,313,948,9147,0.10364053788127255,0.034218869574723955,0.0694216683065486,0.9852320675105485
1151,95006,1607,12444,1218,581,1799,14243,0.1263076599031103,0.040791967984272974,0.08551569191883733,0.8932740411339634
1152,95007,101,750,68,32,100,850,0.11764705882352941,0.03764705882352941,0.08,1.01
1153,95008,4016,36094,3478,411,3889,39983,0.09726633819373233,0.010279368731710977,0.08698696946202136,1.0326562098225764
1154,95010,998,10163,869,114,983,11146,0.08819307374842993,0.010227884442849453,0.07796518930558048,1.0152594099694812
1155,95012,646,6413,494,128,622,7035,0.08841506751954513,0.018194740582800285,0.07022032693674485,1.0385852090032155
1156,95013,1,57,1,1,2,59,0.03389830508474576,0.01694915254237288,0.01694915254237288,0.5
1157,95014,5251,50041,4722,560,5282,55323,0.09547566111743759,0.010122372250239502,0.08535328886719809,0.9941310109806891
1158,95017,60,623,66,8,74,697,0.10616929698708752,0.011477761836441894,0.09469153515064563,0.8108108108108109
1159,95018,1310,10293,880,485,1365,11658,0.1170869788986104,0.04160233316177732,0.07548464573683307,0.9597069597069597
1160,95019,298,3785,270,40,310,4095,0.0757020757020757,0.009768009768009768,0.06593406593406594,0.9612903225806452
1161,95020,7026,53719,5537,1028,6565,60284,0.10890120098201844,0.01705261760997943,0.09184858337203902,1.0702208682406702
1162,95021,0,30,0,1,1,31,0.03225806451612903,0.03225806451612903,0.0,0.0
1163,95023,7967,48117,5055,795,5850,53967,0.10839957751959531,0.014731224637278337,0.09366835288231697,1.3618803418803418
1164,95030,2263,15665,1582,710,2292,17957,0.12763824692320544,0.03953889847970151,0.08809934844350392,0.9873472949389179
1165,95032,3216,27065,2700,439,3139,30204,0.10392663223414117,0.014534498741888491,0.08939213349225268,1.0245301051290219
1166,95033,1726,11314,1074,642,1716,13030,0.13169608595548735,0.049270913277052956,0.08242517267843438,1.005827505827506
1167,95035,6020,49391,5194,729,5923,55314,0.10707958202263441,0.013179303612105434,0.09390027841052898,1.016376836062806
1168,95037,6274,47012,4892,925,5817,52829,0.11010997747449318,0.017509322531185523,0.09260065494330766,1.0785628330754684
1169,95039,161,959,80,24,104,1063,0.09783631232361242,0.022577610536218252,0.07525870178739416,1.5480769230769231
1170,95041,83,692,58,36,94,786,0.11959287531806616,0.04580152671755725,0.0737913486005089,0.8829787234042553
1171,95043,56,285,20,10,30,315,0.09523809523809523,0.031746031746031744,0.06349206349206349,1.8666666666666667
1172,95045,621,3752,385,98,483,4235,0.1140495867768595,0.023140495867768594,0.09090909090909091,1.2857142857142858
1173,95046,604,5410,459,130,589,5999,0.09818303050508419,0.021670278379729953,0.07651275212535423,1.0254668930390491
1174,95050,2675,24710,2326,322,2648,27358,0.09679070107463995,0.011769866218290811,0.08502083485634915,1.0101963746223566
1175,95051,4495,41184,4029,430,4459,45643,0.0976929649672458,0.009420940779528077,0.08827202418771772,1.0080735590939673
1176,95054,1366,10758,1171,156,1327,12085,0.10980554406288788,0.012908564335953662,0.09689697972693422,1.0293896006028636
1177,95060,4310,44218,3461,898,4359,48577,0.08973382464952549,0.018486114828005024,0.07124770982152047,0.9887588896535903
1178,95062,3516,39128,2983,413,3396,42524,0.07986078449816573,0.009712162543504845,0.0701486219546609,1.0353356890459364
1179,95064,31,441,34,4,38,479,0.07933194154488518,0.008350730688935281,0.0709812108559499,0.8157894736842105
1180,95065,852,8636,674,204,878,9514,0.09228505360521337,0.021442085347908344,0.07084296825730503,0.9703872437357631
1181,95066,2141,16604,1514,562,2076,18680,0.11113490364025697,0.030085653104925055,0.08104925053533191,1.03131021194605
1182,95070,4109,38105,3411,803,4214,42319,0.09957702214135494,0.018974928519104893,0.08060209362225006,0.9750830564784053
1183,95073,1504,12451,995,486,1481,13932,0.10630203847258111,0.03488372093023256,0.07141831754234855,1.0155300472653612
1184,95075,65,551,50,14,64,615,0.1040650406504065,0.022764227642276424,0.08130081300813008,1.015625
1185,95076,5657,61366,4671,1103,5774,67140,0.08599940422996723,0.016428358653559724,0.0695710455764075,0.9797367509525459
1186,95110,931,8611,777,158,935,9546,0.09794678399329562,0.016551435156086317,0.08139534883720931,0.9957219251336898
1187,95111,4555,35049,3568,688,4256,39305,0.1082813891362422,0.01750413433405419,0.09077725480218801,1.0702537593984962
1188,95112,3191,25662,2449,524,2973,28635,0.10382399161864851,0.018299284092893314,0.0855247075257552,1.0733266061217626
1189,95113,10,82,11,2,13,95,0.1368421052631579,0.021052631578947368,0.11578947368421053,0.7692307692307693
1190,95116,2941,23223,2375,452,2827,26050,0.10852207293666027,0.017351247600767755,0.09117082533589252,1.0403254333215424
1191,95117,1613,14749,1438,169,1607,16356,0.09825140621178773,0.010332599657618,0.08791880655416973,1.0037336652146858
1192,95118,3191,30719,2865,331,3196,33915,0.09423558897243108,0.00975969335102462,0.08447589562140646,0.9984355444305382
1193,95119,1212,10231,975,124,1099,11330,0.0969991173874669,0.010944395410414828,0.08605472197705208,1.102820746132848
1194,95120,4567,44703,3957,578,4535,49238,0.09210365977497055,0.011738900848937812,0.08036475892603274,1.0070562293274532
1195,95121,3663,29656,3150,489,3639,33295,0.10929569004355008,0.014686889923411923,0.09460880012013816,1.0065952184666116
1196,95122,3576,29841,2786,543,3329,33170,0.1003617726861622,0.016370214048839312,0.08399155863732288,1.0741964553920096
1197,95123,6342,54627,5526,632,6158,60785,0.10130788845932384,0.010397301965945545,0.0909105864933783,1.029879831113998
1198,95124,5654,53426,5046,559,5605,59031,0.09495011095864885,0.009469600718266673,0.08548051024038217,1.0087421944692239
1199,95125,6028,51740,5318,733,6051,57791,0.10470488484366078,0.012683635860255057,0.09202124898340572,0.9961989753759709
1200,95126,1989,17400,1672,257,1929,19329,0.0997982306379016,0.013296083604945936,0.08650214703295567,1.0311041990668741
1201,95127,5382,46461,4459,863,5322,51783,0.1027750420022015,0.016665701098816214,0.08610934090338528,1.0112739571589628
1202,95128,2817,25081,2419,341,2760,27841,0.09913437017348514,0.012248123271434215,0.08688624690205093,1.0206521739130434
1203,95129,3172,33032,2912,272,3184,36216,0.08791694278771814,0.007510492599955821,0.08040645018776231,0.9962311557788944
1204,95130,1309,13303,1185,122,1307,14610,0.08945927446954141,0.008350444900752908,0.0811088295687885,1.0015302218821729
1205,95131,2555,20344,2155,287,2442,22786,0.10717106995523568,0.012595453348547354,0.09457561660668831,1.0462735462735462
1206,95132,3922,37644,3522,437,3959,41603,0.09516140662932962,0.010504050188688316,0.0846573564406413,0.9906542056074766
1207,95133,1879,16827,1637,212,1849,18676,0.09900406939387449,0.011351467123581066,0.08765260227029342,1.016224986479178
1208,95134,613,3130,442,157,599,3729,0.16063287744703675,0.04210244033252883,0.1185304371145079,1.023372287145242
1209,95135,2093,16635,1873,249,2122,18757,0.11313109772351655,0.013275043983579463,0.09985605373993708,0.9863336475023563
1210,95136,3995,30404,3312,454,3766,34170,0.11021363769388352,0.013286508633304068,0.09692712906057946,1.0608072225172598
1211,95138,2364,17017,1991,332,2323,19340,0.12011375387797311,0.017166494312306102,0.10294725956566701,1.0176495910460612
1212,95139,752,6872,650,67,717,7589,0.09447885096850706,0.008828567663723811,0.08565028330478323,1.0488145048814506
1213,95140,51,404,40,14,54,458,0.11790393013100436,0.03056768558951965,0.08733624454148471,0.9444444444444444
1214,95141,4,48,3,1,4,52,0.07692307692307693,0.019230769230769232,0.057692307692307696,1.0
1215,95148,4997,40599,4400,573,4973,45572,0.10912402352321601,0.01257351005003072,0.09655051347318529,1.004826060727931
1216,95202,349,1517,236,98,334,1851,0.1804430037817396,0.05294435440302539,0.12749864937871422,1.0449101796407185
1217,95203,2140,12152,1504,504,2008,14160,0.14180790960451978,0.03559322033898305,0.10621468926553672,1.0657370517928286
1218,95204,4867,32706,3696,1044,4740,37446,0.12658227848101267,0.027880147412273674,0.09870213106873899,1.0267932489451477
1219,95205,4652,26627,3281,1236,4517,31144,0.1450359619830465,0.039686617004880555,0.10534934497816593,1.0298870932034536
1220,95206,8319,51237,6045,1674,7719,58956,0.13092814980663545,0.028394056584571545,0.10253409322206392,1.0777302759424796
1221,95207,4770,33365,3826,903,4729,38094,0.12414028455924818,0.023704520396912898,0.10043576416233528,1.0086699090716853
1222,95209,6061,42404,4893,799,5692,48096,0.11834664005322688,0.016612608117099133,0.10173403193612775,1.064827828531272
1223,95210,4258,29264,3351,809,4160,33424,0.12446146481570129,0.02420416467209191,0.10025730014360938,1.0235576923076923
1224,95212,3777,25634,3053,517,3570,29204,0.12224352828379674,0.017703054376112862,0.10454047390768388,1.057983193277311
1225,95215,2639,17582,1796,696,2492,20074,0.12414067948590216,0.034671714655773636,0.08946896483012852,1.0589887640449438
1226,95219,3821,26991,3065,522,3587,30578,0.11730656027209105,0.017071096867028582,0.10023546340506247,1.0652355729021465
1227,95220,882,6216,634,203,837,7053,0.11867290514674607,0.028782078548135547,0.08989082659861052,1.053763440860215
1228,95221,3,103,6,7,13,116,0.11206896551724138,0.0603448275862069,0.05172413793103448,0.23076923076923078
1229,95222,1194,6776,808,296,1104,7880,0.1401015228426396,0.03756345177664975,0.10253807106598985,1.0815217391304348
1230,95223,3497,18900,2117,1758,3875,22775,0.17014270032930845,0.07718990120746433,0.09295279912184412,0.9024516129032258
1231,95224,98,594,51,58,109,703,0.155049786628734,0.08250355618776671,0.07254623044096728,0.8990825688073395
1232,95225,125,823,93,38,131,954,0.13731656184486374,0.039832285115303984,0.09748427672955975,0.9541984732824428
1233,95226,20,71,7,8,15,86,0.1744186046511628,0.09302325581395349,0.08139534883720931,1.3333333333333333
1234,95227,103,696,84,23,107,803,0.13325031133250312,0.028642590286425903,0.10460772104607721,0.9626168224299065
1235,95228,1616,8538,1050,477,1527,10065,0.15171385991058123,0.047391952309985094,0.10432190760059612,1.0582842174197773
1236,95229,23,121,20,14,34,155,0.21935483870967742,0.09032258064516129,0.12903225806451613,0.6764705882352942
1237,95230,51,318,37,14,51,369,0.13821138211382114,0.037940379403794036,0.1002710027100271,1.0
1238,95231,318,2000,207,91,298,2298,0.12967798085291557,0.03959965187119234,0.09007832898172324,1.0671140939597314
1239,95232,67,428,38,28,66,494,0.13360323886639677,0.05668016194331984,0.07692307692307693,1.0151515151515151
1240,95233,136,591,63,65,128,719,0.1780250347705146,0.09040333796940195,0.08762169680111266,1.0625
1241,95236,405,3321,331,66,397,3718,0.10677783754706832,0.01775147928994083,0.08902635825712749,1.0201511335012594
1242,95237,533,3557,385,109,494,4051,0.12194519871636633,0.026906936558874352,0.09503826215749198,1.0789473684210527
1243,95240,5089,37028,3888,907,4795,41823,0.11464983382349425,0.021686631757645316,0.09296320206584893,1.0613138686131387
1244,95241,1,100,4,5,9,109,0.08256880733944955,0.045871559633027525,0.03669724770642202,0.1111111111111111
1245,95242,4494,29884,3298,528,3826,33710,0.11349747849302877,0.015663008009492732,0.09783447048353604,1.174594877156299
1246,95245,593,2350,295,222,517,2867,0.18032786885245902,0.0774328566445762,0.1028950122078828,1.1470019342359767
1247,95246,398,2042,243,149,392,2434,0.16105176663927692,0.061216105176663926,0.09983566146261298,1.0153061224489797
1248,95247,1304,6285,773,582,1355,7640,0.17735602094240838,0.07617801047120419,0.10117801047120419,0.9623616236162361
1249,95248,91,488,48,45,93,581,0.16006884681583478,0.0774526678141136,0.08261617900172118,0.978494623655914
1250,95249,671,4135,416,232,648,4783,0.13547982437800543,0.04850512230817479,0.08697470206983066,1.0354938271604939
1251,95251,149,793,90,79,169,962,0.17567567567567569,0.08212058212058213,0.09355509355509356,0.8816568047337278
1252,95252,3244,17933,2140,856,2996,20929,0.1431506522050743,0.04090018634430694,0.10225046586076736,1.0827770360480642
1253,95253,22,142,13,5,18,160,0.1125,0.03125,0.08125,1.2222222222222223
1254,95254,126,794,106,25,131,925,0.14162162162162162,0.02702702702702703,0.11459459459459459,0.9618320610687023
1255,95255,524,2134,241,249,490,2624,0.18673780487804878,0.09489329268292683,0.09184451219512195,1.0693877551020408
1256,95257,178,666,76,98,174,840,0.20714285714285716,0.11666666666666667,0.09047619047619047,1.0229885057471264
1257,95258,508,4775,451,83,534,5309,0.10058391410811829,0.015633829346392916,0.08495008476172537,0.951310861423221
1258,95301,4529,32264,3568,603,4171,36435,0.11447783724440785,0.016550020584602716,0.09792781665980513,1.085830736034524
1259,95303,34,302,32,8,40,342,0.11695906432748537,0.023391812865497075,0.0935672514619883,0.85
1260,95304,1736,11606,1370,244,1614,13220,0.12208774583963691,0.018456883509833585,0.10363086232980333,1.0755885997521686
1261,95305,17,160,9,4,13,173,0.07514450867052024,0.023121387283236993,0.05202312138728324,1.3076923076923077
1262,95306,193,1061,110,50,160,1221,0.13104013104013104,0.04095004095004095,0.09009009009009009,1.20625
1263,95307,4919,34934,3926,765,4691,39625,0.11838485804416404,0.019305993690851734,0.0990788643533123,1.0486037092304412
1264,95309,25,212,21,15,36,248,0.14516129032258066,0.06048387096774194,0.0846774193548387,0.6944444444444444
1265,95310,446,2147,235,262,497,2644,0.18797276853252648,0.09909228441754916,0.0888804841149773,0.89738430583501
1266,95311,421,2282,258,247,505,2787,0.18119842124147828,0.08862576246860424,0.09257265877287406,0.8336633663366336
1267,95312,16,104,13,4,17,121,0.14049586776859505,0.03305785123966942,0.10743801652892562,0.9411764705882353
1268,95313,69,576,47,18,65,641,0.10140405616224649,0.028081123244929798,0.07332293291731669,1.0615384615384615
1269,95315,1211,9708,884,225,1109,10817,0.1025238051215679,0.02080059166127392,0.08172321346029399,1.0919747520288547
1270,95316,861,6077,648,104,752,6829,0.11011861180260653,0.015229169717381754,0.09488944208522478,1.1449468085106382
1271,95317,13,123,19,3,22,145,0.15172413793103448,0.020689655172413793,0.1310344827586207,0.5909090909090909
1272,95318,23,284,12,13,25,309,0.08090614886731391,0.042071197411003236,0.038834951456310676,0.92
1273,95319,169,1305,144,41,185,1490,0.12416107382550336,0.027516778523489934,0.09664429530201342,0.9135135135135135
1274,95320,1455,11379,1174,221,1395,12774,0.10920620009394082,0.017300767183341163,0.09190543291059966,1.043010752688172
1275,95321,2005,8531,1114,1037,2151,10682,0.20136678524620857,0.09707919865193784,0.10428758659427073,0.9321245932124593
1276,95322,1117,8686,851,203,1054,9740,0.1082135523613963,0.02084188911704312,0.08737166324435318,1.0597722960151803
1277,95323,96,737,59,24,83,820,0.10121951219512196,0.02926829268292683,0.07195121951219512,1.1566265060240963
1278,95324,822,6095,564,118,682,6777,0.10063449904087354,0.017411834144901873,0.08322266489597167,1.2052785923753666
1279,95325,14,64,9,7,16,80,0.2,0.0875,0.1125,0.875
1280,95326,1217,8424,898,177,1075,9499,0.11316980734814192,0.018633540372670808,0.0945362669754711,1.132093023255814
1281,95327,1189,6094,735,494,1229,7323,0.16782739314488598,0.06745869179298102,0.10036870135190495,0.967453213995118
1282,95328,609,3612,433,119,552,4164,0.13256484149855907,0.028578290105667627,0.10398655139289145,1.1032608695652173
1283,95329,747,3714,456,379,835,4549,0.18355682567597273,0.0833150142888547,0.10024181138711805,0.8946107784431138
1284,95330,5733,23960,3491,535,4026,27986,0.14385764310726792,0.01911670120774673,0.12474094189952119,1.4239940387481371
1285,95333,231,1736,179,77,256,1992,0.1285140562248996,0.038654618473895584,0.08985943775100401,0.90234375
1286,95334,1814,11350,1152,255,1407,12757,0.1102923884925923,0.01998902563298581,0.0903033628596065,1.289267945984364
1287,95335,467,2378,265,193,458,2836,0.1614950634696756,0.06805359661495064,0.09344146685472496,1.019650655021834
1288,95336,6603,47730,5392,853,6245,53975,0.11570171375636869,0.015803612783696155,0.09989810097267253,1.057325860688551
1289,95337,7584,37956,4943,724,5667,43623,0.12990853448868717,0.016596749421176903,0.11331178506751026,1.3382742191635786
