ZIP Code,new_policies,renewed_policies,nonrenewed_policies,total_units,median_home_value,Avg_Median_Income_2018_2021,earned_premium,earned_exposure,expiring_policies,Climate_Disasters_Avf_10yr,New_and_Renewed_to_Nonrenewed_Ratio,New_and_Renewed_to_Total_Units_Ratio,Housing_Affordability_Ratio,Relative_Housing_Cost_Index,Premium_to_Exposure_Ratio,Nonrenewal_Rate,Renewal_Resilience
92618,9436,27339,5920,9806,960800.0,109765.5,45772283,94140,33259,0.0,6.211993243243243,3.7502549459514585,8.753205697600794,82784.04215017607,486.21503080518374,0.17799693316094892,0.8220030668390511
92620,8101,44772,7127,12182,982000.0,118620.0,59762577,94362,51899,0.0,7.418689490669286,4.340256115580364,8.278536503119204,84048.85854526845,633.333089591149,0.13732441858224628,0.8626755814177537
92624,1145,8166,1172,2259,913400.0,105764.5,13477462,12129,9338,0.0,7.944539249146757,4.1217352810978305,8.636168090427317,78952.57606728445,1111.1766839805425,0.12550867423431142,0.8744913257656886
92625,2359,16946,2334,4430,2000001.0,156444.75,44006226,27422,19280,0.0,8.271208226221079,4.357787810383747,12.78407233224509,167217.75771295495,1604.7781343446868,0.12105809128630705,0.8789419087136929
92626,3839,33117,3729,8821,842500.0,91826.75,43509117,73200,36846,0.0,9.910431751139715,4.1895476703321615,9.174886402927251,73724.63645192178,594.3868442622951,0.1012050154697932,0.8987949845302068
92627,4478,35400,4137,9762,842100.0,82996.0,40847194,73371,39537,0.0,9.639352187575538,4.085023560745749,10.146272109499254,74347.45545033606,556.7212386365185,0.10463616359359587,0.8953638364064042
92629,3568,26707,3435,7237,981600.0,104062.5,56612168,52206,30142,0.0,8.8136826783115,4.183363272074064,9.432792792792792,84966.8051650666,1084.39964755009,0.1139605865569637,0.8860394134430363
92630,7772,51608,6944,14114,694800.0,99658.5,74371514,93766,58552,0.0,8.551267281105991,4.207170185631288,6.971808726802029,60367.49824658488,793.1607832263294,0.11859543653504577,0.8814045634649542
92637,414,2808,400,545,327000.0,46401.5,19282275,45311,3208,0.0,8.055,5.911926605504587,7.047185974591339,30432.51283246246,425.55394937211713,0.12468827930174564,0.8753117206982544
92646,5922,57397,5609,14934,814900.0,102799.0,72941240,91512,63006,0.0,11.288821536815831,4.23992232489621,7.927119913617837,70612.00275407523,797.0674884168196,0.08902326762530553,0.9109767323746945
92647,4561,43008,4355,11465,793300.0,89130.5,44486823,79273,47363,0.0,10.92284730195178,4.1490623637156565,8.90043251187865,69600.80384096674,561.1850567027866,0.09194941198826088,0.9080505880117391
92648,4193,33711,3977,9003,985800.0,98124.75,58912770,76820,37688,0.0,9.530802112144833,4.21015217149839,10.046395022662479,85766.52486360344,766.8936474876334,0.10552430481850987,0.8944756951814902
92649,3703,31566,3391,8369,885000.0,100896.5,47668195,58346,34957,0.0,10.40076673547626,4.2142430397897,8.771364715327092,76810.57818123567,816.9916532410106,0.0970048917241182,0.9029951082758818
92651,4397,32870,4425,9219,2000001.0,131647.25,89710155,51258,37295,0.0,8.421920903954803,4.0424124091550055,15.192121369796938,169665.85878959633,1750.1688516914433,0.11864861241453278,0.8813513875854673
92653,3430,23655,3367,6279,771800.0,104123.75,49450262,43041,27022,0.0,8.044253044253045,4.313584965758879,7.412333881559203,66803.21958774995,1148.91062010641,0.12460217600473689,0.8753978239952631
92655,839,4927,793,1409,583300.0,43183.0,3679880,7531,5720,0.0,7.2711223203026485,4.092264017033357,13.507630317486047,54650.89016938513,488.63099190014606,0.13863636363636364,0.8613636363636363
92656,4288,28422,4389,7574,679300.0,114400.75,55989640,87669,32811,0.0,7.45272271588061,4.31872194349089,5.9378981344090835,58321.71392382979,638.6480968187159,0.13376611502240102,0.866233884977599
92657,1930,11645,1983,3233,2000001.0,194387.75,51660187,20023,13628,0.0,6.845688350983359,4.198886483142592,10.288719325163237,164235.91941324223,2580.0423013534437,0.14550924567067802,0.854490754329322
92660,3891,26680,3757,7224,1905400.0,131012.5,79308076,67539,30437,0.0,8.137077455416556,4.231866002214839,14.543650415036733,161706.8857882627,1174.2560002369003,0.12343529257154122,0.8765647074284588
92661,803,5685,804,1687,2000001.0,142870.25,14014128,8728,6489,0.0,8.069651741293532,3.8458802608180203,13.998722617199872,168496.45078689215,1605.6516956920257,0.12390198797965789,0.8760980120203421
92662,614,4738,626,1368,2000001.0,123834.0,9368202,6827,5364,0.0,8.549520766773163,3.912280701754386,16.150661369252386,170551.09033707075,1372.2282115131097,0.11670395227442207,0.8832960477255779
92663,2772,19559,2597,5489,1590000.0,108854.5,43681146,41769,22156,0.0,8.598767809010397,4.068318455092002,14.606653836083947,137095.35156103747,1045.7790706026,0.11721429860985738,0.8827857013901427
92672,4565,31942,4279,8938,980200.0,88690.0,55623979,63119,36221,0.0,8.531666277167563,4.084470798836429,11.051978802570751,86036.0216967479,881.2557074731856,0.11813588802076144,0.8818641119792385
92675,4932,30203,4445,8473,770000.0,100130.0,61440720,47008,34648,0.0,7.9043869516310465,4.146701286439278,7.690002996105063,66873.80395685426,1307.0268890401633,0.12829023320249366,0.8717097667975063
92676,373,1599,353,706,712200.0,105897.75,5639379,3909,1952,0.0,5.586402266288951,2.7932011331444757,6.725355354575522,61554.527785302744,1442.6653875671527,0.18084016393442623,0.8191598360655737
92677,8046,56585,8077,14973,909500.0,114097.75,117028824,112066,64662,0.0,8.001857125170236,4.316503038803179,7.971235190877997,78103.45864456966,1044.2848321524816,0.12491107605703504,0.875088923942965
92679,6498,30951,6655,9071,970200.0,179570.5,81174447,46441,37606,0.0,5.627197595792637,4.128431264469188,5.402891900395666,80192.9314146075,1747.9048039447903,0.1769664415252885,0.8230335584747115
92683,7918,62355,7250,16857,651200.0,65660.5,53601905,92098,69605,0.0,9.692827586206896,4.16877261671709,9.917682625018086,58707.641395172475,582.0094356012074,0.10415918396666907,0.895840816033331
92688,4415,29336,4557,7924,673400.0,117254.75,53017448,65889,33893,0.0,7.406407724380075,4.259338717819283,5.743050921178034,57693.110738394,804.6479381990924,0.13445254182279526,0.8655474581772047
92691,5582,45571,5602,11930,750800.0,118035.75,66092392,71582,51173,0.0,9.131203141735094,4.2877619446772846,6.360784762243642,64287.74152631056,923.3102176524825,0.10947179176518868,0.8905282082348114
92692,6927,48144,6989,12858,795500.0,121326.0,79693367,75783,55133,0.0,7.8796680497925315,4.283014465702286,6.556714966289172,67955.23101467558,1051.5995275985379,0.12676618359240382,0.8732338164075962
92694,6098,25708,5108,7495,844700.0,167172.0,50723559,48712,30816,0.0,6.226703210649961,4.243629086057371,5.0528796688440645,70234.93447518411,1041.2949375923797,0.16575804776739356,0.8342419522326064
92701,1599,14278,1668,3895,521700.0,52651.5,12349031,26203,15946,0.0,9.518585131894485,4.0762516046213095,9.908549613971111,47988.07883540984,471.28309735526466,0.10460303524394833,0.8953969647560517
92703,3710,26619,3379,7493,486000.0,64066.0,17924970,37613,29998,0.0,8.975732465226399,4.047644468170292,7.585927012768083,43911.685147479824,476.5631563555154,0.11264084272284819,0.8873591572771518
92704,4791,38781,4538,10615,534800.0,72988.75,33072599,63766,43319,0.0,9.601586602027325,4.104757418747056,7.327156582350019,47758.2698618133,518.6556942571276,0.10475772755603777,0.8952422724439623
92705,4262,37034,4217,9733,914900.0,108953.75,60536451,54949,41251,0.0,9.792743656627934,4.242885030309258,8.39714098872228,78879.67405522279,1101.6843072667382,0.10222782478000533,0.8977721752199946
92706,2372,20786,2356,5513,673300.0,73836.0,19605420,28306,23142,0.0,9.82937181663837,4.200616724106657,9.118858009642993,60064.57840589597,692.624178619374,0.10180623973727422,0.8981937602627258
92707,2947,28316,2934,7631,539700.0,81652.25,23398158,47563,31250,0.0,10.655419222903886,4.09684182938016,6.6097382497114285,47717.88505345776,491.94033177049386,0.093888,0.906112
92708,5657,50746,5413,13302,816900.0,89763.25,59975327,78153,56159,0.0,10.419915019397747,4.240189445196211,9.10060631717323,71626.91340911257,767.4091461620155,0.09638704392884488,0.9036129560711551
92780,3163,27649,3097,7317,669400.0,76300.5,31875635,56961,30746,0.0,9.948982886664513,4.211015443487768,8.773205942293956,59542.26230127284,559.604553993083,0.10072855005529174,0.8992714499447082
92782,2398,17006,2319,4495,879300.0,120005.0,31836298,46288,19325,0.0,8.367399741267787,4.316796440489433,7.327194700220824,75184.1210157624,687.7872882820601,0.12,0.88
92801,3105,24559,2927,6822,543200.0,65148.0,22705445,48757,27486,0.0,9.451315339938503,4.0551158018176485,8.337938232946522,49005.735321910746,465.68585023688905,0.10649057702102889,0.8935094229789711
92802,2140,16265,2099,4436,577500.0,64041.25,15816392,31640,18364,0.0,8.76846117198666,4.149008115419297,9.017625358655554,52180.83032541112,499.8859671302149,0.11429971683729034,0.8857002831627097
92804,5507,42736,5313,11496,594400.0,66245.5,38210176,72454,48049,0.0,9.080180688876341,4.1965031315240084,8.972684937090067,53544.13330956427,527.3715184806912,0.11057462174030677,0.8894253782596933
92805,3729,31960,3591,8739,583800.0,68799.75,29431697,62101,35551,0.0,9.938457254246728,4.0838768737841855,8.485495950203308,52410.659666879,473.9327386032431,0.10100981688278811,0.8989901831172119
92806,2337,20108,2267,5368,623300.0,74536.25,21569551,43907,22375,0.0,9.9007498897221,4.181259314456036,8.362374012644853,55557.33396462026,491.25540346641765,0.10131843575418994,0.89868156424581
92807,4412,35104,4293,9245,731100.0,116875.5,55607136,52684,39397,0.0,9.204751921733054,4.274310438074635,6.255374308559108,62653.910944126816,1055.4843216156708,0.10896768789501739,0.8910323121049826
92808,2483,17576,2498,4682,807100.0,130167.75,32449661,31459,20074,0.0,8.030024019215372,4.284280222127296,6.200460559547199,68534.33247958317,1031.4905432467656,0.12443957357776228,0.8755604264222377
92821,3982,33808,3960,8902,700900.0,95882.75,41635364,55797,37768,0.0,9.542929292929292,4.245113457649967,7.309969728652964,61102.54106924382,746.1935946377046,0.10485066723151874,0.8951493327684813
92823,839,5162,759,1435,913900.0,146803.5,7474320,8199,5921,0.0,7.9064558629776025,4.181881533101046,6.22532841519446,76818.65214794301,911.6136114160264,0.12818780611383213,0.8718121938861679
92831,2238,20330,2181,5337,676300.0,74103.25,25073199,43984,22511,0.0,10.347546996790463,4.228592842420836,9.126455317411855,60312.766669053635,570.0527237177155,0.0968859668606459,0.9031140331393541
92832,1546,14565,1501,3853,615300.0,68635.75,13332720,28947,16066,0.0,10.733510992671553,4.181417077601869,8.964715909711776,55250.41062661005,460.59073479117006,0.09342711315822233,0.9065728868417776
92833,4875,38534,4817,10190,686700.0,85986.0,39297089,60266,43351,0.0,9.011625493045464,4.259960745829244,7.9861837973623615,60438.623494152554,652.0606809809843,0.11111623722636156,0.8888837627736385
92835,2777,23509,2704,6168,831100.0,116427.5,34190517,35700,26213,0.0,9.721153846153847,4.261673151750973,7.138347898907045,71247.17421089583,957.7175630252101,0.10315492312974478,0.8968450768702552
92840,4527,32753,4303,8952,590900.0,74320.75,27267529,49831,37056,0.0,8.663722983964675,4.164432529043789,7.950673264196069,52682.98292380679,547.2001163934098,0.1161215457685665,0.8838784542314335
92841,3075,21919,2852,6015,609900.0,64257.5,18246116,31322,24771,0.0,8.763674614305751,4.15527847049044,9.491499046803876,55091.59757088721,582.5335546899943,0.11513463324048283,0.8848653667595172
92843,3010,22188,2851,6073,570200.0,67275.0,16706027,33633,25039,0.0,8.838302350052613,4.149184916845052,8.47565960609439,51292.91992653456,496.7153391014777,0.11386237469547505,0.8861376253045249
92844,1409,10152,1341,2764,545400.0,60930.75,9518356,20291,11493,0.0,8.621178225205071,4.182706222865413,8.951145357639616,49503.09362635427,469.092504065842,0.11667971808927173,0.8833202819107283
92845,1587,18566,1597,4809,668900.0,106713.5,16672068,24054,20163,0.0,12.619286161552912,4.190684133915575,6.268185374858851,57773.84754033723,693.1100024943876,0.0792044834598026,0.9207955165401974
92860,3487,23995,3434,6438,595300.0,105099.25,32023663,28931,27429,1.8333333333333333,8.002912055911473,4.268716992854924,5.664169820431639,51484.691094985006,1106.8978949915315,0.12519596047978418,0.8748040395202158
92865,1883,16107,1823,4267,652400.0,107916.0,17292300,25501,17930,0.0,9.868348875479978,4.21607686899461,6.045442751769895,56294.23559047014,678.1028194972746,0.10167317345231455,0.8983268265476855
92866,1192,11423,1145,3049,722200.0,75276.0,10908558,20791,12568,0.0,11.017467248908297,4.137422105608397,9.594027312822147,64316.088834732414,524.6769275167139,0.09110439210693826,0.9088956078930618
92867,4310,37596,4245,9955,780900.0,99352.75,48397112,50153,41841,0.0,9.871849234393403,4.2095429432446005,7.859873028174862,67866.39028668514,964.9893725200885,0.10145551014555101,0.898544489854449
92868,1123,10195,1087,2779,531900.0,69730.5,11464677,30033,11282,0.0,10.41214351425943,4.0726880172724,7.627938993697162,47693.79949881362,381.7359904105484,0.09634816521893282,0.9036518347810671
92869,3664,31286,3645,8240,770700.0,115736.75,48702489,47845,34931,0.0,9.588477366255145,4.241504854368932,6.6590776049958205,66103.0227110247,1017.9222280280071,0.1043485729008617,0.8956514270991383
92870,4653,40919,4572,10774,696700.0,97046.5,49123407,65709,45491,0.0,9.967629046369204,4.229812511602005,7.179032731731696,60672.586013761145,747.5902387800758,0.1005033962761865,0.8994966037238135
92879,4987,32990,4995,9122,452900.0,71307.25,37669454,52666,37985,1.8333333333333333,7.603003003003003,4.1632317474238105,6.351387832233048,40528.858980522105,715.2518512892568,0.13149927603001185,0.8685007239699881
92881,5037,28571,4867,7912,615000.0,112726.0,43417137,37581,33438,1.8333333333333333,6.905280460242449,4.247724974721941,5.4557067579795255,52868.13785142613,1155.2948830526063,0.14555296369400084,0.8544470363059992
92882,8231,51985,8146,14313,521000.0,83236.75,67499664,74380,60131,1.8333333333333333,7.392094279400933,4.20708446866485,6.259254475937611,45986.36871734079,907.4974993277763,0.13547088855997738,0.8645291114400226
92883,8509,34334,7410,11253,538500.0,109274.0,49997985,48337,41744,1.8333333333333333,5.781781376518219,3.8072513996267663,4.927979208228856,46415.95649940496,1034.3626000786148,0.17751054043694903,0.822489459563051
92886,6474,51536,6146,13669,864700.0,127809.25,80976292,71577,57682,0.0,9.43865929059551,4.243909576413783,6.765551006675964,73539.57857415405,1131.317210835883,0.10654970354703373,0.8934502964529663
92887,2930,20076,3035,5427,903900.0,141490.0,39478028,29783,23111,0.0,7.580230642504119,4.239174497880965,6.388437345395435,76214.26600950943,1325.5222106570864,0.13132274674397473,0.8686772532560253
93003,5007,45511,4949,11838,617700.0,81284.25,48120313,76677,50460,0.0,10.20771873105678,4.267443824970434,7.599258158868415,54636.12049731691,627.5716707748086,0.09807768529528339,0.9019223147047166
93004,3400,30155,3182,7923,608100.0,91622.5,29704543,43466,33337,0.0,10.545254556882464,4.235138205225294,6.637016016808098,53223.36974394093,683.3972070123775,0.09544950055493896,0.904550499445061
93010,5172,43680,4961,11415,662300.0,95577.5,54177195,67908,48641,0.0,9.847208224148357,4.279632063074901,6.92945515419424,57753.55308342188,797.8028361901396,0.10199214654303983,0.8980078534569602
93012,4326,34202,4159,9110,657700.0,105784.75,52535408,59979,38361,0.0,9.263765328203895,4.229198682766191,6.217342291776461,56849.40879932073,875.8966971773455,0.10841740309168166,0.8915825969083183
93015,2252,13870,1789,4188,456600.0,72761.25,12891495,17857,15659,0.0,9.011738401341532,3.849570200573066,6.275318249755193,40786.28813050961,721.9294954359635,0.11424739766268599,0.885752602337314
93021,4759,35081,4634,9392,690900.0,114196.5,48842195,49898,39715,0.0,8.597324126025033,4.2419080068143105,6.050097857640121,59326.741039889144,978.8407350996032,0.11668135465189475,0.8833186453481052
93022,953,7086,942,1962,610500.0,88768.25,7800711,8917,8028,0.0,8.533970276008493,4.097349643221203,6.877459001388447,53581.84628160137,874.8133901536391,0.11733931240657698,0.882660687593423
93023,3373,24358,3373,6821,692700.0,77675.0,34044110,33319,27731,0.0,8.221464571597984,4.065532913062601,8.917927261023495,61517.07263885235,1021.7626579429154,0.12163282968518986,0.8783671703148102
93030,3903,36190,4009,9390,530000.0,75646.25,34384211,50723,40199,0.0,10.000748316288352,4.26975505857295,7.006295751606986,47178.951727874475,677.88204562033,0.0997288489763427,0.9002711510236573
93033,4398,41488,4233,10996,442700.0,67472.25,33869966,53724,45721,0.0,10.840066146940703,4.172971989814478,6.561215907280401,39813.0426239299,630.4438612165885,0.09258327683121542,0.9074167231687846
93035,3705,29028,3633,7787,632800.0,89387.5,37332914,49213,32661,0.0,9.00990916597853,4.203544368819828,7.079289609844777,55505.187802307635,758.5986223152419,0.1112335813355378,0.8887664186644622
93036,3271,25387,2921,6837,527700.0,77824.75,26810072,47261,28308,0.0,9.811023622047244,4.19160450489981,6.780619276001529,46855.79259223398,567.2768667611773,0.10318637840893034,0.8968136215910697
