zipcode,State,CountyName,City,2018,2019,2020,2021,mean_2018_2021,percent_increase_2018_2021
95322,CA,Merced County,Gustine,262494.61893054825,287544.19845862844,309401.5469213995,366008.05966479983,306362.105993844,39.43
95386,CA,Stanislaus County,Waterford,283876.2865854818,296804.2859999978,317179.6615435104,379043.02621090366,319225.8150849734,33.52
93286,CA,Tulare County,Woodlake,188630.63522891584,204436.21189531355,220286.2796700573,261216.18190082125,218642.327173777,38.48
95073,CA,Santa Cruz County,Soquel,981359.5544750916,963299.242832215,984526.8495806732,1188353.3310642643,1029384.744488061,21.09
93465,CA,San Luis Obispo County,Templeton,643918.5788740105,655961.5886183052,683879.3701058921,789330.168382342,693272.4264951374,22.58
93640,CA,Fresno County,Mendota,191899.66598833643,203367.7611805873,216176.1569610205,252279.5219698079,215930.77652493803,31.46
93737,CA,Fresno County,Fresno,366160.1304858316,383140.877178978,395039.62957076874,458130.2264803107,400617.7159289723,25.12
95033,CA,Santa Clara County,Lexington Hills,1173792.8318521136,1178001.0956640188,1219111.638877562,1421457.797593123,1248090.8409967045,21.1
94505,CA,Contra Costa County,Discovery Bay,612523.8676171066,619226.5695079291,640702.9482993918,780964.2909471056,663354.4190928834,27.5
95694,CA,Yolo County,Winters,460325.76645688695,477704.1246964379,502651.8309225939,570371.8177051074,502763.3849452565,23.91
95713,CA,Placer County,Colfax,409945.0146245551,417050.4571962407,438318.5841167308,506714.27601652616,443007.08298851317,23.61
92250,CA,Imperial County,Holtville,236298.29531406195,253654.7067018467,279933.99038339505,312014.77396105154,270475.4415900888,32.04
95065,CA,Santa Cruz County,Santa Cruz,992059.2372574428,981055.4395410595,1004611.4016756704,1216689.1553515156,1048603.808456422,22.64
96097,CA,Siskiyou County,Yreka,173775.87203758303,188872.10261266257,196709.88488471985,232405.7394222643,197940.89973930744,33.74
93701,CA,Fresno County,Fresno,139588.5390103046,156984.62030478212,172074.267949841,203899.563013316,168136.74756956095,46.07
92252,CA,San Bernardino County,Joshua Tree,195594.387529784,210811.74994692148,232648.31470128507,345521.8127931493,246144.06624278496,76.65
92241,CA,Riverside County,Desert Hot Springs,233310.29521872112,256279.14653264653,283919.54132805835,352244.2812432831,281438.31608067726,50.98
90094,CA,Los Angeles County,Los Angeles,1131443.0709609238,1178952.373175677,1163042.1944014935,1203701.085522996,1169284.6810152726,6.39
95010,CA,Santa Cruz County,Capitola,893862.503934842,895896.6038946705,924757.7926003956,1107107.7939900188,955406.1736049817,23.86
94158,CA,San Francisco County,San Francisco,1255174.626924494,1268130.1017120243,1290302.5849082826,1298340.8625818477,1277987.044031662,3.44
93108,CA,Santa Barbara County,Montecito,2893685.098828161,2845571.3614303917,2803633.8292846964,3614575.374419239,3039366.415990622,24.91
93926,CA,Monterey County,Gonzales,394920.2401123605,416901.4398905031,446679.91188735864,522911.231584154,445353.2058685941,32.41
95327,CA,Tuolumne County,Jamestown,,,,377943.8104229597,377943.8104229597,
93219,CA,Tulare County,Tulare,143972.85369853282,157806.4584845568,170109.86984484104,200681.92201030007,168142.77600955768,39.39
93620,CA,Merced County,Dos Palos,220078.8987736736,241513.4079215089,259525.03418407557,311750.6570555056,258216.9994836909,41.65
90077,CA,Los Angeles County,Los Angeles,2236602.187827894,2403599.39855798,2467626.223680524,2761235.8779800003,2467265.9220116,23.46
90401,CA,Los Angeles County,Santa Monica,1310630.876241603,1335152.0033768415,1331244.652705188,1435453.5687509794,1353120.275268653,9.52
95988,CA,Glenn County,Willows,198002.66046632407,219113.05445604256,238458.78254130704,268470.49382272444,231011.24782159954,35.59
95324,CA,Merced County,Hilmar,329180.84390610014,349136.77516441187,370044.3028553499,423161.1485027353,367880.7676071493,28.55
92359,CA,San Bernardino County,Mentone,321701.8296828038,332301.5526030757,354006.9163320062,420345.3750437966,357088.9184154206,30.66
94572,CA,Contra Costa County,Rodeo,523092.72854852857,544242.9021048654,576324.8136899308,671087.815160867,578687.0648760479,28.29
90211,CA,Los Angeles County,Beverly Hills,1759134.0107671423,1903602.2871229383,1929057.963880986,2092883.7527455927,1921169.5036291648,18.97
93546,CA,Mono County,Mammoth Lakes,483782.64515390666,524233.2042682229,555799.6839457493,666501.0742821338,557579.1519125032,37.77
90056,CA,Los Angeles County,Ladera Heights,1012730.7413358196,1100322.320227127,1212974.479512843,1384416.8046626851,1177611.0864346186,36.7
92067,CA,San Diego County,Rancho Santa Fe,2717805.6255142516,2672229.7109379196,2751876.2469276763,3336436.7161191143,2869587.0748747406,22.76
93646,CA,Fresno County,Orange Cove,160978.52873640077,172343.56731889732,187843.657701322,216453.59180885644,184404.83639136914,34.46
95726,CA,El Dorado County,Pollock Pines,326046.31023507373,333473.3370244853,336782.35429227055,389948.6162684895,346562.65445507976,19.6
95946,CA,Nevada County,Penn Valley,402041.3754202836,409489.2954294503,421289.2856114653,495587.5730588494,432101.88238001213,23.27
93463,CA,Santa Barbara County,Solvang,804031.1148200501,820545.1926909491,838774.9738681196,1023006.5251278456,871589.4516267411,27.23
93591,CA,Los Angeles County,Palmdale,215160.19919174173,242616.43276446933,265224.12936093647,315449.7689744798,259612.63257290685,46.61
95316,CA,Stanislaus County,Denair,375779.3639161882,394502.6200330678,416200.38277851697,492504.4093909827,419746.69402968895,31.06
95969,CA,Butte County,Paradise,584533.4056899592,606427.960223808,459442.7169339087,431579.8921393808,520495.99374676414,-26.17
95006,CA,Santa Cruz County,Boulder Creek,653147.0802736591,648010.3630492918,663637.5611697284,757245.3381740665,680510.0856666865,15.94
92249,CA,Imperial County,Heber,263558.3544061061,277304.6435489136,296338.0615692682,330558.6490188635,291939.92713578785,25.42
93223,CA,Tulare County,Farmersville,166747.4179963794,178182.27262820816,189363.0021566291,225328.65484701845,189905.33690705878,35.13
92365,CA,San Bernardino County,,183077.4287860156,179145.2746948582,191362.40512326788,263213.59379528585,204199.67559985688,43.77
94930,CA,Marin County,Fairfax,1041123.9178091096,1042903.120103746,1048503.0753436652,1205322.6076554044,1084463.1802279812,15.77
92276,CA,Riverside County,Thousand Palms,243758.0961092265,257906.7612404437,277101.71341898566,336467.3622512326,278808.48325497215,38.03
95811,CA,Sacramento County,Sacramento,536813.533658784,543389.7493359513,569594.9685227707,633472.5321245567,570817.6959105156,18.01
93625,CA,Fresno County,Fowler,299534.82791645906,310357.2268768801,327295.4074927391,380592.3809843558,329444.9608176085,27.06
93449,CA,San Luis Obispo County,Pismo Beach,778056.8370757251,776270.0458287195,796887.910447131,920922.8959246876,818034.4223190658,18.36
92356,CA,San Bernardino County,Lucerne Valley,161540.71644698145,167163.80417851295,179631.19594540665,230389.14522289415,184681.2154484488,42.62
95932,CA,Colusa County,Colusa,256811.4850011029,279059.11431210866,292034.2052462366,338555.2024798097,291615.0017598145,31.83
91020,CA,Los Angeles County,La Crescenta-Montrose,768577.4567852323,792705.202327954,820167.7980152449,922277.3710533752,825931.9570454516,20.0
92325,CA,San Bernardino County,Crestline,241343.3944150425,249125.496531312,260354.85187899412,327305.1964663581,269532.2348229267,35.62
94574,CA,Napa County,Saint Helena,1450256.6341363096,1476458.6076196034,1512589.622591689,1778367.1371498874,1554418.0003743724,22.62
95018,CA,Santa Cruz County,Ben Lomond,679788.8713442421,691637.0551874421,709317.2519537926,810770.4986855699,722878.4192927617,19.27
90014,CA,Los Angeles County,Los Angeles,646194.5706288344,648634.1783959359,653739.7721844303,649871.2678969955,649609.947276549,0.57
93434,CA,Santa Barbara County,Guadalupe,348040.19651490246,366881.07357509615,379590.4356157912,434735.0077285419,382311.67835858295,24.91
94515,CA,Napa County,Calistoga,921833.3084340997,953280.58706207,964620.2368632148,1083364.488607082,980774.6552416167,17.52
95658,CA,Placer County,Newcastle,621349.3546203228,644407.4000556236,677403.9806238412,815944.4427132529,689776.29450326,31.32
95139,CA,Santa Clara County,San Jose,915971.0199612506,907641.095251378,934542.6539970147,1101544.0838057604,964924.7132538509,20.26
96094,CA,Siskiyou County,Weed,203748.26230041383,217530.1113024398,229030.69766133736,273520.14428179903,230957.3038864975,34.24
94027,CA,San Mateo County,Atherton,6183371.69118232,6001248.820439496,6329493.750150621,7148950.34411459,6415766.151471757,15.62
96067,CA,Siskiyou County,Mount Shasta,298979.1662150331,312352.337837174,316233.6826896064,372530.2603556639,325023.8617743694,24.6
93510,CA,Los Angeles County,Acton,547495.3006100807,576811.3452204604,603959.5886361996,712943.5848508716,610302.4548294031,30.22
94710,CA,Alameda County,Berkeley,1080482.05721937,1112610.8321761065,1136074.7208676536,1166865.81328335,1124008.35588662,7.99
92254,CA,Riverside County,Mecca,179260.592363085,199873.2230795352,217994.76303111576,250338.695133968,211866.818401926,39.65
93460,CA,Santa Barbara County,Santa Ynez,1167799.3454001609,1209332.5483444266,1230642.702470956,1532935.601188245,1285177.5493509471,31.27
90290,CA,Los Angeles County,Topanga,1007148.1850345572,1071710.5854210246,1127929.256590529,1320930.3453511454,1131929.593099314,31.16
95987,CA,Colusa County,Williams,238278.7615757717,256291.3648428868,277382.80247995874,322593.7290986367,273636.6644993135,35.39
95220,CA,San Joaquin County,Acampo,575384.5318367678,602738.5531096007,603222.8781153156,736664.4361595117,629502.5998052988,28.03
95642,CA,Amador County,Jackson,349357.32881631213,358386.6755862161,365461.3437846238,419539.0493502894,373186.09938436036,20.09
95046,CA,Santa Clara County,San Martin,1192632.7155422224,1206988.208102789,1255532.2361349645,1493382.1006457622,1287133.8151064345,25.22
93615,CA,Tulare County,Cutler,167557.303823249,184346.72575259837,203908.27737354484,228425.8316251251,196059.53464362933,36.33
92121,CA,San Diego County,San Diego,711461.4580561573,736787.5979344831,765442.730369503,885602.1697943396,774823.4890386208,24.48
93656,CA,Fresno County,Riverdale,209601.48701429777,224954.79474839653,236342.3058870404,272176.2407829659,235768.70710817515,29.85
93644,CA,Madera County,Oakhurst,285796.03627586697,301655.37594594096,316922.0966913912,372994.2184164556,319341.9318324137,30.51
93445,CA,San Luis Obispo County,Oceano,462818.3478009016,475266.2129211491,489307.31072522554,553649.5998200885,495260.36781684123,19.63
92233,CA,Imperial County,Calipatria,171535.3449805187,187011.35156325236,205038.19072753613,221832.4855193775,196354.34319767117,29.32
95005,CA,Santa Cruz County,Ben Lomond,737585.9034366151,731999.282959546,754429.7878384633,874136.7485905826,774537.9307063017,18.51
95683,CA,Sacramento County,Sloughhouse,532099.649021306,545508.1043330041,564147.3612128694,656687.8069268378,574610.7303735043,23.41
95436,CA,Sonoma County,Forestville,558005.3265454218,550865.1239558543,564599.4585088663,611883.2232256953,571338.2830589595,9.66
95971,CA,Plumas County,Quincy,249369.13739296937,258422.22754824345,265855.7128312242,305218.7592015086,269716.4592434864,22.4
94939,CA,Marin County,Larkspur,1678717.5173581473,1691654.8894563513,1749685.3414816654,2016818.019525268,1784218.941955358,20.14
92861,CA,Orange County,Villa Park,1286199.2172723922,1285459.1292482524,1359278.6768875455,1588071.0221301056,1379752.011384574,23.47
92624,CA,Orange County,Dana Point,944252.5501499769,930739.2778141196,992713.147998672,1198358.228819589,1016515.8011955894,26.91
92590,CA,Riverside County,Temecula,929320.8947659596,967530.957833717,1024458.8500680664,1240023.2697326688,1040333.493100103,33.43
93240,CA,Kern County,Lake Isabella,140561.62588597852,148975.2795072591,158184.2482420085,182767.37990345943,157622.1333846764,30.03
95019,CA,Santa Cruz County,Freedom,548655.9856207109,563919.6157386653,587725.0929614222,680258.690268841,595139.8461474099,23.99
93267,CA,Tulare County,Strathmore,180757.66034525612,200498.8289047898,218202.5500454893,253668.0592059883,213281.7746253809,40.34
95693,CA,Sacramento County,Wilton,668807.4431537346,688897.047646992,709039.7807251369,856541.1024086048,730821.3434836171,28.07
95666,CA,Amador County,Pioneer,274331.77449543943,283467.6588256723,286273.8682100231,337333.422123445,295351.68091364496,22.97
92655,CA,Orange County,,652532.7412088778,659569.545322938,703903.537883754,804174.9980436115,705045.2056147953,23.24
94028,CA,San Mateo County,Portola Valley,3418667.1942294403,3396973.652247913,3388441.382307404,3678206.152409762,3470572.09529863,7.59
92342,CA,San Bernardino County,Helendale,235580.5439589396,239417.22977286836,252936.68548540873,314755.92683048366,260672.5965119251,33.61
95222,CA,Calaveras County,Angels Camp,355631.9139084274,369174.31862002285,380683.1798556384,442152.31143602665,386910.4309550288,24.33
93225,CA,Kern County,Frazier Park,197608.2971586,212549.2020382368,230314.13443095735,273761.8790573914,228558.37817129638,38.54
93609,CA,Fresno County,Caruthers,241283.98092073403,259493.77313005915,272943.86029744614,316782.7837834402,272626.0995329199,31.29
95626,CA,Sacramento County,Elverta,360758.86663471005,375205.96584730566,392287.33808347135,461375.7611206048,397406.982921523,27.89
96117,CA,Lassen County,Susanville,214832.0216706329,220197.3036474276,226228.9377318686,277359.42186949315,234654.42122985556,29.11
93022,CA,Ventura County,Oak View,620898.3497786933,631681.6312914178,661017.739687062,765861.9799600291,669864.9251793005,23.35
92548,CA,Riverside County,Homeland,338110.0216686359,352131.33928948524,380493.2634474611,452570.82104579866,380826.36136284523,33.85
95672,CA,El Dorado County,Rescue,602883.3189445328,627227.759984643,632015.0686276763,752310.2136892303,653609.0903115206,24.79
95202,CA,San Joaquin County,Stockton,243126.3467728323,263644.66290278634,276336.7992245462,322705.067512354,276453.2191031297,32.73
93924,CA,Monterey County,Carmel Valley,983764.5495477816,1029653.091397136,1062695.3884422136,1290171.03109813,1091571.0151213154,31.15
95470,CA,Mendocino County,Redwood Valley,560363.4812092435,587203.7045284593,603162.9914005457,682818.3652783694,608387.1356041546,21.85
92210,CA,Riverside County,Indian Wells,801917.4107950566,828729.8952659763,847474.9014434739,1039620.9410800292,879435.787146134,29.64
93256,CA,Tulare County,Pixley,155009.05237672766,167070.14349716296,176823.10212032776,209098.58219513137,177000.22004733744,34.89
92003,CA,San Diego County,Bonsall,648042.8065133984,649024.8295536729,686044.3880628663,821717.8902929468,701207.4786057211,26.8
93427,CA,Santa Barbara County,Buellton,600254.373795533,605951.121410608,635690.0577177422,740736.2685346426,645657.9553646315,23.4
93501,CA,Kern County,Mojave,118534.81056989114,139151.93336777997,158616.9746865976,189658.28949131924,151490.502028897,60.0
95722,CA,Placer County,Meadow Vista,530489.6535449676,546303.0036295671,566199.9729215403,655798.4975782845,574697.7819185898,23.62
92372,CA,San Bernardino County,Pinon Hills,297690.2412813564,302899.15781152545,330202.8665780661,406354.088947409,334286.58865458926,36.5
93451,CA,Monterey County,San Miguel,432569.4188565498,444718.7131639384,467250.29821633216,524327.8103033018,467216.56013503054,21.21
95446,CA,Sonoma County,Guerneville,491716.2237833741,485327.8244995344,487570.1226093551,552563.0998378213,504294.3176825212,12.37
95912,CA,Colusa County,Arbuckle,274581.0743682569,295781.30712143943,316775.53210720065,367457.2449628755,313648.7896399431,33.82
95467,CA,Lake County,Hidden Valley Lake,310950.3090225474,327816.0904216872,331359.6527500825,374560.6099065844,336171.66552522534,20.46
95231,CA,San Joaquin County,French Camp,334605.383408716,367338.03237379546,388540.51134298585,461301.4952757274,387946.3556003062,37.86
